id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/9/value,qualifier/14/value,qualifier/11/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2787819943,35,1,1,2,24,aqtkb4mgrz8c6iqfufj6qjbv9,1,31.2,7.9,2025-03-14T18:02:08.726Z,2025-03-14T18:02:14Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,,5578973771,212,13.5,5578973769,141,24.0,5578973765,56,Back,5578973767,140,23.7,5578973773,213,2.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787819961,36,1,1,2,29,aqtkb4mgrz8c6iqfufj6qjbv9,1,27.9,24.9,2025-03-14T18:02:13.990Z,2025-03-14T18:02:16Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5578973863,212,11.4,5578973859,140,33.7,5578973865,213,1.01,5578973855,56,Back,5578973861,141,39.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787819981,37,1,1,2,31,aqtkb4mgrz8c6iqfufj6qjbv9,1,33.6,38.9,2025-03-14T18:02:15.846Z,2025-03-14T18:02:17Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5578973971,141,29.8,5578973969,140,24.0,5578973967,56,Back,5578973975,213,3.69,5578973973,212,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787820033,38,1,1,2,33,aqtkb4mgrz8c6iqfufj6qjbv9,1,25.5,27.7,2025-03-14T18:02:17.702Z,2025-03-14T18:02:23Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5578974263,141,15.2,5578974259,56,Right,5578974267,213,6.11,5578974265,212,49.2,5578974269,1,,5578974257,155,,5578974261,140,71.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787820041,39,44,1,2,36,aqtkb4mgrz8c6iqfufj6qjbv9,1,74.8,24.8,2025-03-14T18:02:21.261Z,2025-03-14T20:14:31Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,,5578974399,233,34,5578974305,286,,5578974303,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787820015,34,44,1,2,36,ajtb177oqwawkdwbqhldmq6mx,0,25.2,75.2,2025-03-14T18:02:21.262Z,2025-03-14T20:14:31Z,8i0o1b8rjsab9se3v6vteqmfo,E. Nnamani,,,5578974163,285,,5578974161,56,Back,5578974425,233,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787820065,40,1,1,2,37,aqtkb4mgrz8c6iqfufj6qjbv9,1,74.9,15.9,2025-03-14T18:02:22.016Z,2025-03-14T18:20:03Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,,5578974479,213,3.34,5578974471,56,Right,5578975259,156,,5578974473,140,63.9,5578974475,141,12.5,5578974477,212,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787820069,41,1,1,2,40,aqtkb4mgrz8c6iqfufj6qjbv9,1,64.1,13.7,2025-03-14T18:02:25.278Z,2025-03-14T18:02:26Z,1n4eldqa7h9jvcx1693zqu06i,T. Arndal,,,5578974501,213,1.06,5578974499,212,11.3,5578974497,141,28.2,5578974495,140,69.4,5578974493,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787820073,42,1,1,2,41,aqtkb4mgrz8c6iqfufj6qjbv9,1,69.4,28.2,2025-03-14T18:02:26.045Z,2025-03-14T20:22:45Z,1fjkjzsei9slx2t4zhsqdkve1,M. Etim,,,5578974551,212,10.3,5578974549,141,14.6,5578974553,213,4.25,5578974545,56,Right,5578974547,140,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787820081,43,1,1,2,43,aqtkb4mgrz8c6iqfufj6qjbv9,1,65.6,16.2,2025-03-14T18:02:27.734Z,2025-03-14T18:02:28Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5578974591,213,5.81,5578974589,212,13.8,5578974583,56,Right,5578974585,140,77.3,5578974587,141,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787820095,44,1,1,2,44,aqtkb4mgrz8c6iqfufj6qjbv9,1,77.3,7.0,2025-03-14T18:02:28.678Z,2025-03-14T18:02:31Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,,5578974649,212,14.2,5578974647,141,14.9,5578974645,140,64.8,5578974643,56,Right,5578974651,213,2.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787820115,45,1,1,2,47,aqtkb4mgrz8c6iqfufj6qjbv9,1,62.4,20.6,2025-03-14T18:02:31.747Z,2025-03-14T18:02:34Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,,5578974731,213,2.14,5578974729,212,11.3,5578974725,140,56.6,5578974727,141,34.6,5578974723,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787820151,46,1,1,2,49,aqtkb4mgrz8c6iqfufj6qjbv9,1,56.6,34.6,2025-03-14T18:02:34.200Z,2025-03-14T18:02:38Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5578974909,56,Center,5578974913,141,75.7,5578974915,212,46.3,5578974917,213,0.65,5578974919,1,,5578974911,140,91.8,5578974905,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787820155,47,1,1,2,53,aqtkb4mgrz8c6iqfufj6qjbv9,0,94.6,76.1,2025-03-14T18:02:37.846Z,2025-03-14T18:02:52Z,uiyol728wan4mxco2foplknp,A. Justinussen,,,5578974937,140,89.3,5578974935,56,Center,5578974943,213,3.83,5578975137,286,,5578975133,233,35,5578975131,236,,5578974941,212,7.2,5578974939,141,69.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787820195,35,74,1,2,53,ajtb177oqwawkdwbqhldmq6mx,1,8.4,27.3,2025-03-14T18:02:37.847Z,2025-03-14T20:03:32Z,86mx27krl6c613x6e3t9g3cic,F. Isaki,,,5578975113,56,Back,5578975115,285,,5578975159,233,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787820215,36,6,1,2,55,ajtb177oqwawkdwbqhldmq6mx,0,3.3,29.3,2025-03-14T18:02:39.422Z,2025-03-14T20:02:35Z,86mx27krl6c613x6e3t9g3cic,F. Isaki,,,5578975229,73,,5578975317,233,48,5578975227,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787820169,48,6,1,2,55,aqtkb4mgrz8c6iqfufj6qjbv9,1,96.7,70.7,2025-03-14T18:02:39.422Z,2025-03-14T20:02:35Z,uiyol728wan4mxco2foplknp,A. Justinussen,,,5578975043,56,Center,5578975295,233,36,5578975045,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787820547,49,1,1,3,26,aqtkb4mgrz8c6iqfufj6qjbv9,0,99.5,99.5,2025-03-14T18:03:10.933Z,2025-03-14T18:03:12Z,1n4eldqa7h9jvcx1693zqu06i,T. Arndal,,,5578976799,141,58.8,5578976803,213,4.48,5578976789,6,,5578976791,155,,5578976787,2,,5578976793,223,,5578976795,56,Center,5578976801,212,28.4,5578976797,140,93.3,,,,,,,,,,,,,,,,,,,,,,,,
2787820555,37,12,1,3,28,ajtb177oqwawkdwbqhldmq6mx,1,7.0,46.1,2025-03-14T18:03:12.638Z,2025-03-14T20:22:47Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5578976835,212,22.5,5578976837,213,5.88,5578976833,141,33.0,5578976859,15,,5578976831,140,26.7,5578976829,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787820587,38,43,1,3,31,ajtb177oqwawkdwbqhldmq6mx,1,0.0,0.0,2025-03-14T18:03:16.230Z,2025-03-14T18:03:22Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5578976989,56,Back,5578977341,144,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787820663,50,1,1,3,33,aqtkb4mgrz8c6iqfufj6qjbv9,1,59.3,59.0,2025-03-14T18:03:17.485Z,2025-03-14T18:03:23Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5578977379,140,28.7,5578977383,212,34.8,5578977385,213,3.53,5578977387,1,,5578977377,56,Back,5578977381,141,39.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787820717,51,1,1,3,38,aqtkb4mgrz8c6iqfufj6qjbv9,1,28.4,35.1,2025-03-14T18:03:23.165Z,2025-03-14T18:03:28Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,,5578977721,141,97.2,5578977717,56,Left,5578977715,157,,5578977719,140,70.6,5578977723,212,61.2,5578977727,1,,5578977725,213,0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787820751,52,1,1,3,43,aqtkb4mgrz8c6iqfufj6qjbv9,1,70.2,96.2,2025-03-14T18:03:27.989Z,2025-03-14T18:03:31Z,uiyol728wan4mxco2foplknp,A. Justinussen,,,5578977937,1,,5578977935,213,3.47,5578977927,56,Back,5578977933,212,35.0,5578977931,141,79.7,5578977929,140,38.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787820783,53,1,1,3,48,aqtkb4mgrz8c6iqfufj6qjbv9,1,38.1,79.7,2025-03-14T18:03:32.597Z,2025-03-14T18:03:34Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,,5578978109,212,13.5,5578978111,213,4.52,5578978103,56,Back,5578978107,141,60.2,5578978105,140,35.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787820823,54,1,1,3,49,aqtkb4mgrz8c6iqfufj6qjbv9,1,35.2,57.0,2025-03-14T18:03:34.405Z,2025-03-14T18:03:38Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5578978333,140,46.5,5578978337,212,30.7,5578978335,141,15.3,5578978339,213,5.11,5578978331,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787820865,55,1,1,3,53,aqtkb4mgrz8c6iqfufj6qjbv9,1,58.1,11.4,2025-03-14T18:03:38.189Z,2025-03-14T18:03:43Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,,5578978601,155,,5578978609,212,37.4,5578978613,1,,5578978611,213,1.16,5578978605,140,72.4,5578978607,141,61.8,5578978603,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787820895,56,1,1,3,59,aqtkb4mgrz8c6iqfufj6qjbv9,1,72.1,60.3,2025-03-14T18:03:43.437Z,2025-03-14T18:22:05Z,1n4eldqa7h9jvcx1693zqu06i,T. Arndal,,,5578978769,141,88.9,5578978771,212,19.8,5578978761,3,,5578978773,213,1.38,5578978763,168,,5578978765,56,Left,5578978767,140,75.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787820903,57,1,1,4,0,aqtkb4mgrz8c6iqfufj6qjbv9,1,75.6,88.9,2025-03-14T18:03:45.269Z,2025-03-14T18:29:30Z,elsygne5tjybbxrqgehtovnro,L. Bøje-Larsen,,,5578978829,56,Center,5578978831,140,71.9,5578978833,141,72.9,5578978835,212,11.6,5578978837,213,4.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787820949,58,1,1,4,1,aqtkb4mgrz8c6iqfufj6qjbv9,1,71.9,72.9,2025-03-14T18:03:46.245Z,2025-03-14T18:03:51Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5578979059,212,15.5,5578979061,213,2.43,5578979053,56,Left,5578979055,140,60.7,5578979057,141,87.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787820973,59,1,1,4,6,aqtkb4mgrz8c6iqfufj6qjbv9,1,70.9,93.2,2025-03-14T18:03:51.093Z,2025-03-14T18:03:52Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,,5578979179,140,79.7,5578979183,141,95.1,5578979185,212,9.3,5578979189,213,0.14,5578979175,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787820997,60,1,1,4,7,aqtkb4mgrz8c6iqfufj6qjbv9,0,80.9,96.3,2025-03-14T18:03:52.229Z,2025-03-14T18:22:47Z,elsygne5tjybbxrqgehtovnro,L. Bøje-Larsen,,,5578979275,56,Left,5578979277,140,72.2,5578979281,212,9.8,5578979279,141,100.0,5578979283,213,2.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787821205,39,5,1,4,11,ajtb177oqwawkdwbqhldmq6mx,1,24.3,-1.6,2025-03-14T18:03:56.253Z,2025-03-14T20:02:42Z,8viazilbghyogmhd7w3lg2six,S. Koch,,,5578980311,347,,5578980309,56,Back,5578980339,233,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787821029,61,5,1,4,11,aqtkb4mgrz8c6iqfufj6qjbv9,0,75.7,101.6,2025-03-14T18:03:56.253Z,2025-03-14T20:02:42Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,,5578979447,347,,5578979445,56,Left,5578980347,233,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787821239,40,1,1,4,26,ajtb177oqwawkdwbqhldmq6mx,0,20.6,0.0,2025-03-14T18:04:11.246Z,2025-03-14T18:04:14Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5578980485,107,,5578980493,141,9.1,5578980495,212,38.4,5578980497,213,0.19,5578980499,1,,5578980489,56,Right,5578980491,140,56.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787821271,62,1,1,4,30,aqtkb4mgrz8c6iqfufj6qjbv9,1,40.0,76.9,2025-03-14T18:04:14.653Z,2025-03-14T18:04:17Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5578980629,140,43.9,5578980631,141,71.1,5578980633,212,5.7,5578980627,56,Back,5578980635,213,5.52,5578980625,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787821283,63,1,1,4,32,aqtkb4mgrz8c6iqfufj6qjbv9,0,42.2,72.0,2025-03-14T18:04:17.028Z,2025-03-14T18:04:18Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5578980697,212,4.0,5578980695,141,68.8,5578980713,286,,5578980693,140,39.0,5578980709,233,41,5578980707,236,,5578980691,56,Back,5578980699,213,3.72,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787821275,41,74,1,4,32,ajtb177oqwawkdwbqhldmq6mx,1,55.3,14.6,2025-03-14T18:04:17.029Z,2025-03-14T18:04:19Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5578980743,233,63,5578980657,285,,5578980655,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787821345,64,1,1,4,35,aqtkb4mgrz8c6iqfufj6qjbv9,1,30.8,92.0,2025-03-14T18:04:19.837Z,2025-03-14T18:04:23Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,,5578981007,213,5.61,5578981005,212,28.4,5578981003,141,66.1,5578980999,56,Center,5578981001,140,52.0,5578980997,157,,5578981009,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787821391,66,1,1,4,40,aqtkb4mgrz8c6iqfufj6qjbv9,1,42.3,63.1,2025-03-14T18:04:25.004Z,2025-03-14T18:04:27Z,1fjkjzsei9slx2t4zhsqdkve1,M. Etim,,,5578981221,212,16.3,5578981215,56,Back,5578981217,140,32.6,5578981219,141,44.3,5578981223,213,4.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787821453,67,1,1,4,42,aqtkb4mgrz8c6iqfufj6qjbv9,1,33.4,43.0,2025-03-14T18:04:26.837Z,2025-03-14T18:04:32Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,,5578981535,141,10.7,5578981537,212,33.4,5578981533,140,57.4,5578981541,1,,5578981531,56,Right,5578981539,213,5.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787821487,68,1,1,4,47,aqtkb4mgrz8c6iqfufj6qjbv9,1,69.1,11.7,2025-03-14T18:04:32.285Z,2025-03-14T18:04:35Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,,5578981671,212,8.5,5578981669,141,24.0,5578981665,56,Center,5578981667,140,67.5,5578981673,213,1.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787821497,69,1,1,4,50,aqtkb4mgrz8c6iqfufj6qjbv9,1,65.3,22.1,2025-03-14T18:04:34.981Z,2025-03-14T18:04:36Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5578981711,141,44.3,5578981709,140,61.0,5578981707,56,Center,5578981715,213,1.86,5578981713,212,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787821555,70,1,1,4,51,aqtkb4mgrz8c6iqfufj6qjbv9,1,60.5,44.3,2025-03-14T18:04:36.005Z,2025-03-14T18:04:40Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5578982023,141,27.4,5578982035,213,4.68,5578982017,140,60.1,5578982029,212,11.5,5578982011,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787821529,42,83,1,4,53,ajtb177oqwawkdwbqhldmq6mx,0,41.0,76.0,2025-03-14T18:04:38.375Z,2025-03-14T18:04:45Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5578982323,399,5dlh0fa9yo6z283w9p58xmnoq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787821563,71,50,1,4,55,aqtkb4mgrz8c6iqfufj6qjbv9,1,57.6,29.0,2025-03-14T18:04:39.742Z,2025-03-14T20:03:38Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5578982067,56,Center,5578982069,286,,5578982197,233,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787821583,43,7,1,4,55,ajtb177oqwawkdwbqhldmq6mx,1,42.4,71.0,2025-03-14T18:04:39.743Z,2025-03-14T20:03:38Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5578982161,285,,5578982173,233,71,5578982159,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787821837,45,1,1,4,59,ajtb177oqwawkdwbqhldmq6mx,1,80.5,62.0,2025-03-14T18:04:44.094Z,2025-03-14T18:24:55Z,8i0o1b8rjsab9se3v6vteqmfo,E. Nnamani,1.0,,5578983479,140,79.2,5578983483,212,17.1,5578983485,213,4.63,5578984843,210,16,5578984845,154,,5579039997,23,,5578983477,56,Center,5578983481,141,36.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787821841,46,16,1,5,0,ajtb177oqwawkdwbqhldmq6mx,1,84.9,45.0,2025-03-14T18:04:45.406Z,2025-03-14T18:24:55Z,8viazilbghyogmhd7w3lg2six,S. Koch,,,5578984889,55,45,5578984899,230,93.3,5578983519,56,Center,5578984123,374,2025-03-14 18:04:44.433,5578983517,17,,5578984897,214,,5578984887,154,,5578984119,20,,5578984127,375,05:00.025,5579040057,23,5578984901,231,47.1,5578987599,215,5578984883,80,5578984895,103,7.0,5578984885,29,5578984893,102,46.0,,,,,,,
2787822057,72,1,1,5,52,aqtkb4mgrz8c6iqfufj6qjbv9,1,49.9,49.7,2025-03-14T18:05:37.173Z,2025-03-14T18:05:38Z,1fjkjzsei9slx2t4zhsqdkve1,M. Etim,,,5578984685,212,12.7,5578984687,213,3.74,5578984679,56,Back,5578984683,141,39.1,5578984681,140,39.9,5578984689,279,G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787822079,73,1,1,5,54,aqtkb4mgrz8c6iqfufj6qjbv9,1,39.9,38.3,2025-03-14T18:05:38.660Z,2025-03-14T18:05:40Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5578984827,212,25.0,5578984825,141,9.2,5578984823,140,54.4,5578984821,56,Right,5578984829,213,5.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787822101,74,1,1,5,56,aqtkb4mgrz8c6iqfufj6qjbv9,1,57.6,7.3,2025-03-14T18:05:40.572Z,2025-03-14T18:05:42Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,,5578984985,213,2.85,5578984979,140,39.5,5578984983,212,19.9,5578984977,56,Back,5578984981,141,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787822133,75,1,1,5,58,aqtkb4mgrz8c6iqfufj6qjbv9,1,37.8,18.0,2025-03-14T18:05:42.740Z,2025-03-14T18:05:45Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,,5578985147,213,1.73,5578985145,212,20.3,5578985143,141,47.5,5578985141,140,34.7,5578985139,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787822185,76,1,1,6,1,aqtkb4mgrz8c6iqfufj6qjbv9,1,34.4,44.6,2025-03-14T18:05:45.420Z,2025-03-14T18:05:49Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5578985363,56,Back,5578985367,141,75.4,5578985365,140,40.0,5578985369,212,21.8,5578985371,213,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787822257,77,1,1,6,4,aqtkb4mgrz8c6iqfufj6qjbv9,1,46.5,84.8,2025-03-14T18:05:49.397Z,2025-03-14T18:05:54Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,,5578985723,1,,5578985719,212,39.4,5578985711,155,,5578985713,56,Center,5578985717,141,54.5,5578985715,140,78.5,5578985721,213,5.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787822263,78,1,1,6,10,aqtkb4mgrz8c6iqfufj6qjbv9,0,78.4,52.4,2025-03-14T18:05:54.676Z,2025-03-14T18:05:55Z,1n4eldqa7h9jvcx1693zqu06i,T. Arndal,,,5578985765,213,1.97,5578985759,140,74.9,5578985763,212,9.4,5578985761,141,65.2,5578985757,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787822295,47,1,1,6,12,ajtb177oqwawkdwbqhldmq6mx,0,24.1,37.1,2025-03-14T18:05:56.715Z,2025-03-14T18:05:58Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5578985975,140,24.7,5578985981,213,5.05,5578985977,141,34.5,5578986001,286,,5578985973,56,Back,5578985979,212,1.9,5578985997,233,79,5578985995,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787822285,79,74,1,6,12,aqtkb4mgrz8c6iqfufj6qjbv9,1,75.0,65.4,2025-03-14T18:05:56.716Z,2025-03-14T18:29:20Z,uiyol728wan4mxco2foplknp,A. Justinussen,,,5578986027,233,47,5578985927,285,,5578985925,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787833113,242,1,1,6,13,ajtb177oqwawkdwbqhldmq6mx,1,19.5,26.0,2025-03-14T18:05:57.456Z,2025-03-14T18:27:21Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5579045389,140,9.7,5579045391,141,14.3,5579045393,212,13.0,5579045387,56,Back,5579045395,213,3.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787822339,48,12,1,6,15,ajtb177oqwawkdwbqhldmq6mx,1,7.2,12.5,2025-03-14T18:06:00.136Z,2025-03-14T18:06:02Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5578986211,141,4.7,5578986209,140,39.0,5578986215,213,6.13,5578986207,56,Back,5578986213,212,33.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787822347,49,1,1,6,18,ajtb177oqwawkdwbqhldmq6mx,0,39.0,4.7,2025-03-14T18:06:02.800Z,2025-03-14T18:27:53Z,8viazilbghyogmhd7w3lg2six,S. Koch,,,5578986267,212,9.9,5578986259,3,,5578986265,141,17.4,5578986263,140,34.3,5578986261,56,Back,5578986269,213,2.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787822369,80,1,1,6,19,aqtkb4mgrz8c6iqfufj6qjbv9,1,65.6,73.0,2025-03-14T18:06:04.004Z,2025-03-14T18:28:37Z,uiyol728wan4mxco2foplknp,A. Justinussen,,,5578986403,212,8.6,5578986405,213,3.54,5578986397,140,58.1,5578986393,56,Center,5578986401,141,68.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787822375,81,61,1,6,21,aqtkb4mgrz8c6iqfufj6qjbv9,0,58.1,68.1,2025-03-14T18:06:06.084Z,2025-03-14T20:22:57Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5578986417,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787822403,50,61,1,6,22,ajtb177oqwawkdwbqhldmq6mx,0,56.0,28.5,2025-03-14T18:06:07.087Z,2025-03-14T20:22:59Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5578986591,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787822425,82,1,1,6,23,aqtkb4mgrz8c6iqfufj6qjbv9,1,37.1,59.4,2025-03-14T18:06:08.204Z,2025-03-14T18:07:08Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5578986671,141,42.2,5578986669,140,55.6,5578986675,213,5.74,5578986667,56,Center,5578986673,212,22.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787822439,83,1,1,6,25,aqtkb4mgrz8c6iqfufj6qjbv9,1,60.5,49.9,2025-03-14T18:06:09.868Z,2025-03-14T18:06:11Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,,5578986771,56,Center,5578986779,213,1.61,5578986777,212,7.3,5578986775,141,60.6,5578986773,140,60.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787822505,84,1,1,6,27,aqtkb4mgrz8c6iqfufj6qjbv9,0,59.5,59.0,2025-03-14T18:06:11.460Z,2025-03-14T18:06:16Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5578987139,141,0.0,5578987131,155,,5578987141,212,53.9,5578987133,196,,5578987143,213,5.41,5578987137,140,92.3,5578987145,1,,5578987135,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,
