id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/9/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2747690329,401,1,1,43,45,aqtkb4mgrz8c6iqfufj6qjbv9,1,56.9,36.6,2024-11-11T18:45:54.376Z,2024-11-11T18:45:59Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5360512959,212,9.4,5360512955,140,53.2,5360512961,213,4.29,5360512957,141,24.0,5360512953,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747690333,402,50,1,43,50,aqtkb4mgrz8c6iqfufj6qjbv9,1,54.4,28.2,2024-11-11T18:45:58.601Z,2024-11-11T20:44:19Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5360562483,233,456,5360514561,286,,5360512981,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747698819,456,7,1,43,50,b2vft81kyjurzbmekvgrqwr64,1,45.6,71.8,2024-11-11T18:45:58.602Z,2024-11-11T20:30:16Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5360562467,233,402,5360562099,285,,5360562097,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747690359,361,1,1,43,55,b2vft81kyjurzbmekvgrqwr64,0,42.2,29.9,2024-11-11T18:46:04.208Z,2024-11-11T19:02:57Z,9xub4z9b3bog8wqhn5yfihecp,M. Pedersen,,,5360536957,212,30.2,5360536953,140,54.6,5360536951,56,Center,5360536959,213,1.12,5360536955,141,69.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747690479,403,4,1,44,3,aqtkb4mgrz8c6iqfufj6qjbv9,1,65.4,28.4,2024-11-11T18:46:12.157Z,2024-11-11T21:03:43Z,1fjkjzsei9slx2t4zhsqdkve1,M. Etim,,,5360797231,295,,5360513673,56,Center,5360513679,286,,5360541399,233,364,5360513671,13,,5360513675,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747690393,364,4,1,44,3,b2vft81kyjurzbmekvgrqwr64,0,34.6,71.6,2024-11-11T18:46:12.158Z,2024-11-11T21:03:46Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5360513293,56,Back,5360513295,152,,5360513291,13,,5360513299,285,,5360513869,55,365,5360541405,233,403,5360797271,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747690489,365,17,1,44,7,b2vft81kyjurzbmekvgrqwr64,1,0.0,0.0,2024-11-11T18:46:15.783Z,2024-11-11T21:03:49Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5360513701,13,243,5360513697,31,,5360513741,189,,5360513849,55,364,5360797315,393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747690555,404,1,1,44,44,aqtkb4mgrz8c6iqfufj6qjbv9,1,69.7,12.9,2024-11-11T18:46:53.072Z,2024-11-11T18:46:55Z,85a9bmnu6fqvhlff28qm0e0a1,D. Johansen,,,5360514143,212,45.2,5360514139,141,71.5,5360514135,140,90.0,5360514147,213,1.08,5360514149,1,,5360514129,56,Center,5360514121,155,,5360514113,2,,5360514117,5,,5360514125,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747690559,405,44,1,44,46,aqtkb4mgrz8c6iqfufj6qjbv9,1,90.8,60.9,2024-11-11T18:46:54.957Z,2024-11-11T20:29:51Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5360514161,286,,5360514159,56,Center,5360514353,233,366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747690557,366,44,1,44,46,b2vft81kyjurzbmekvgrqwr64,0,9.2,39.1,2024-11-11T18:46:54.958Z,2024-11-11T20:29:52Z,9xub4z9b3bog8wqhn5yfihecp,M. Pedersen,,,5360514153,56,Back,5360514155,285,,5360514365,233,405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747690561,406,1,1,44,47,aqtkb4mgrz8c6iqfufj6qjbv9,0,90.0,71.5,2024-11-11T18:46:55.575Z,2024-11-11T18:46:56Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5360514167,140,88.2,5360514173,213,4.49,5360514163,3,,5360514169,141,59.3,5360514165,56,Center,5360514171,212,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747690565,367,8,1,44,48,b2vft81kyjurzbmekvgrqwr64,1,11.0,41.9,2024-11-11T18:46:57.342Z,2024-11-11T18:46:57Z,e0rgqk3gxzs005m9ok9hvp1ck,T. Hansen,,,5360514203,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747690589,369,1,1,44,50,b2vft81kyjurzbmekvgrqwr64,0,11.4,32.5,2024-11-11T18:46:59.558Z,2024-11-11T18:47:01Z,e0rgqk3gxzs005m9ok9hvp1ck,T. Hansen,,,5360514307,157,,5360514309,56,Center,5360514317,213,0.14,5360514313,141,46.4,5360514319,1,,5360514311,140,76.9,5360514315,212,69.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747690609,407,1,1,44,54,aqtkb4mgrz8c6iqfufj6qjbv9,1,40.7,66.3,2024-11-11T18:47:03.144Z,2024-11-11T18:47:05Z,9350utk4onh2hv5jznxqpkd7t,R. Møller,,,5360514411,213,6.07,5360514403,141,62.7,5360514407,212,11.8,5360514399,140,51.7,5360514395,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747690611,408,1,1,44,56,aqtkb4mgrz8c6iqfufj6qjbv9,0,51.7,62.7,2024-11-11T18:47:05.455Z,2024-11-11T18:47:06Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5360514431,213,6.13,5360514427,141,60.2,5360514423,56,Center,5360514429,212,11.4,5360514421,3,,5360514425,140,62.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747691805,392,70,1,44,59,b2vft81kyjurzbmekvgrqwr64,1,0.0,0.0,2024-11-11T18:47:07.566Z,2024-11-11T18:51:17Z,,,,,5360521465,277,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747690631,370,1,1,44,59,b2vft81kyjurzbmekvgrqwr64,1,36.9,31.0,2024-11-11T18:47:08.215Z,2024-11-11T18:47:14Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5360514571,212,8.9,5360514565,56,Back,5360514569,141,44.0,5360514563,3,,5360514573,213,1.70,5360514567,140,35.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747690635,371,1,1,45,5,b2vft81kyjurzbmekvgrqwr64,1,35.8,44.0,2024-11-11T18:47:14.134Z,2024-11-11T18:47:16Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5360514599,140,18.1,5360514603,212,18.7,5360514597,56,Back,5360514601,141,47.3,5360514605,213,3.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747690643,372,1,1,45,7,b2vft81kyjurzbmekvgrqwr64,1,18.1,47.3,2024-11-11T18:47:15.949Z,2024-11-11T18:47:18Z,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,,,5360514643,141,26.8,5360514639,56,Back,5360514647,213,5.67,5360514645,212,24.2,5360514641,140,36.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747690671,373,1,1,45,9,b2vft81kyjurzbmekvgrqwr64,1,30.1,23.4,2024-11-11T18:47:18.438Z,2024-11-11T18:47:27Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5360514885,213,1.66,5360514879,140,28.7,5360514881,141,47.8,5360514883,212,16.7,5360514877,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747690687,374,1,1,45,18,b2vft81kyjurzbmekvgrqwr64,1,28.7,47.9,2024-11-11T18:47:27.069Z,2024-11-11T18:47:30Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5360514959,56,Back,5360514967,213,1.30,5360514963,141,68.5,5360514961,140,32.4,5360514965,212,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747690703,375,1,1,45,22,b2vft81kyjurzbmekvgrqwr64,1,32.2,69.9,2024-11-11T18:47:30.621Z,2024-11-11T18:47:34Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5360515031,56,Back,5360515039,213,3.55,5360515035,141,55.8,5360515037,212,24.0,5360515033,140,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747690713,376,1,1,45,25,b2vft81kyjurzbmekvgrqwr64,1,11.1,56.4,2024-11-11T18:47:34.173Z,2024-11-11T18:47:36Z,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,,,5360515091,140,19.9,5360515095,212,10.1,5360515089,56,Back,5360515097,213,0.41,5360515093,141,62.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747690721,377,1,1,45,28,b2vft81kyjurzbmekvgrqwr64,1,19.9,62.3,2024-11-11T18:47:36.581Z,2024-11-11T18:47:39Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5360515131,140,19.7,5360515135,212,17.4,5360515137,213,4.70,5360515133,141,36.7,5360515129,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747690743,378,1,1,45,30,b2vft81kyjurzbmekvgrqwr64,1,19.7,36.7,2024-11-11T18:47:39.269Z,2024-11-11T18:47:43Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5360515261,212,19.0,5360515263,213,5.05,5360515255,56,Back,5360515259,141,10.3,5360515257,140,25.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747690761,379,1,1,45,35,b2vft81kyjurzbmekvgrqwr64,1,30.5,10.6,2024-11-11T18:47:43.693Z,2024-11-11T18:47:47Z,e0rgqk3gxzs005m9ok9hvp1ck,T. Hansen,,,5360515367,212,16.3,5360515363,140,27.1,5360515369,213,1.79,5360515361,56,Back,5360515365,141,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747690779,380,1,1,45,39,b2vft81kyjurzbmekvgrqwr64,1,28.8,30.4,2024-11-11T18:47:47.773Z,2024-11-11T18:47:51Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5360515483,56,Right,5360515493,1,,5360515487,141,11.1,5360515485,140,58.8,5360515491,213,5.89,5360515489,212,34.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747690791,381,1,1,45,42,b2vft81kyjurzbmekvgrqwr64,1,58.8,11.1,2024-11-11T18:47:50.869Z,2024-11-11T18:47:54Z,e0rgqk3gxzs005m9ok9hvp1ck,T. Hansen,,,5360515537,141,17.0,5360515533,56,Back,5360515541,213,2.97,5360515539,212,23.3,5360515535,140,36.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747690807,382,1,1,45,45,b2vft81kyjurzbmekvgrqwr64,1,38.7,16.8,2024-11-11T18:47:54.038Z,2024-11-11T18:47:57Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5360515641,213,0.62,5360515633,56,Center,5360515637,141,32.7,5360515635,140,53.0,5360515639,212,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747690813,383,1,1,45,48,b2vft81kyjurzbmekvgrqwr64,1,53.0,32.7,2024-11-11T18:47:56.934Z,2024-11-11T18:47:57Z,9xub4z9b3bog8wqhn5yfihecp,M. Pedersen,,,5360515669,141,20.1,5360515665,56,Back,5360515671,212,13.1,5360515673,213,3.86,5360515667,140,43.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747690835,384,1,1,45,49,b2vft81kyjurzbmekvgrqwr64,1,43.6,20.1,2024-11-11T18:47:57.790Z,2024-11-11T18:48:01Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5360515803,140,56.8,5360515807,212,13.9,5360515805,141,21.2,5360515801,56,Center,5360515809,213,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747690837,385,1,1,45,52,b2vft81kyjurzbmekvgrqwr64,0,56.8,21.2,2024-11-11T18:48:01.518Z,2024-11-11T18:48:02Z,e0rgqk3gxzs005m9ok9hvp1ck,T. Hansen,,,5360515813,155,,5360515821,212,45.2,5360515825,1,,5360515817,140,88.6,5360515815,56,Center,5360515819,141,66.1,5360515823,213,0.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747690937,410,1,1,46,10,aqtkb4mgrz8c6iqfufj6qjbv9,0,15.9,38.9,2024-11-11T18:48:19.383Z,2024-11-11T18:48:20Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,,5360516277,140,59.8,5360516283,213,6.27,5360516273,199,,5360516281,212,46.1,5360516279,141,38.2,5360516285,1,,5360516275,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747690955,386,1,1,46,12,b2vft81kyjurzbmekvgrqwr64,1,24.6,57.0,2024-11-11T18:48:21.413Z,2024-11-11T18:48:22Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5360516355,141,53.7,5360516349,3,,5360516351,56,Back,5360516359,213,5.97,5360516353,140,31.1,5360516357,212,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747690961,387,1,1,46,13,b2vft81kyjurzbmekvgrqwr64,0,31.1,53.7,2024-11-11T18:48:22.445Z,2024-11-11T18:48:23Z,e0rgqk3gxzs005m9ok9hvp1ck,T. Hansen,,,5360516379,140,54.1,5360516381,141,76.1,5360516375,3,,5360516385,213,0.56,5360516377,56,Center,5360516383,212,28.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747690975,411,1,1,46,17,aqtkb4mgrz8c6iqfufj6qjbv9,0,43.8,14.7,2024-11-11T18:48:25.950Z,2024-11-11T18:48:26Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,,5360516461,1,,5360516449,157,,5360516451,56,Center,5360516459,213,0.23,5360516455,141,21.9,5360516457,212,21.4,5360516453,140,63.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747690985,388,1,1,46,18,b2vft81kyjurzbmekvgrqwr64,0,23.2,72.3,2024-11-11T18:48:27.173Z,2024-11-11T18:48:27Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5360516503,213,6.04,5360516493,3,,5360516497,140,34.6,5360516495,56,Back,5360516501,212,12.3,5360516499,141,67.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747691023,412,1,1,46,20,aqtkb4mgrz8c6iqfufj6qjbv9,1,62.8,22.4,2024-11-11T18:48:29.231Z,2024-11-11T18:48:32Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5360516723,141,4.0,5360516719,56,Right,5360516727,213,5.15,5360516725,212,13.8,5360516721,140,68.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747691045,413,1,1,46,24,aqtkb4mgrz8c6iqfufj6qjbv9,1,69.2,4.7,2024-11-11T18:48:32.720Z,2024-11-11T18:48:37Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,,5360516807,56,Center,5360516813,212,12.5,5360516811,141,21.6,5360516815,213,1.97,5360516809,140,64.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747691081,414,1,1,46,28,aqtkb4mgrz8c6iqfufj6qjbv9,1,63.2,35.1,2024-11-11T18:48:37.375Z,2024-11-11T18:48:45Z,bpldj4qdzfdm1n739atcadbmc,B. Kücükylidiz,,,5360517057,140,43.8,5360517069,213,3.21,5360517055,56,Back,5360517059,141,33.0,5360517065,212,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747691093,415,1,1,46,36,aqtkb4mgrz8c6iqfufj6qjbv9,1,44.1,35.1,2024-11-11T18:48:45.223Z,2024-11-11T18:48:47Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5360517137,213,1.58,5360517133,141,63.6,5360517131,140,44.0,5360517135,212,19.4,5360517129,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747691101,416,1,1,46,38,aqtkb4mgrz8c6iqfufj6qjbv9,1,44.9,63.7,2024-11-11T18:48:47.142Z,2024-11-11T18:48:49Z,9350utk4onh2hv5jznxqpkd7t,R. Møller,,,5360517175,140,46.6,5360517181,212,7.9,5360517173,56,Back,5360517187,213,4.94,5360517177,141,52.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747691119,417,1,1,46,40,aqtkb4mgrz8c6iqfufj6qjbv9,1,38.8,54.6,2024-11-11T18:48:49.535Z,2024-11-11T18:48:52Z,bpldj4qdzfdm1n739atcadbmc,B. Kücükylidiz,,,5360517275,140,34.1,5360517279,212,13.9,5360517281,213,4.35,5360517273,56,Back,5360517277,141,35.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747691123,418,1,1,46,44,aqtkb4mgrz8c6iqfufj6qjbv9,1,36.4,37.7,2024-11-11T18:48:52.574Z,2024-11-11T18:48:55Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5360517303,140,41.1,5360517307,212,24.2,5360517305,141,72.6,5360517309,213,1.37,5360517301,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747691129,419,1,1,46,46,aqtkb4mgrz8c6iqfufj6qjbv9,1,41.1,72.6,2024-11-11T18:48:54.911Z,2024-11-11T18:48:56Z,9350utk4onh2hv5jznxqpkd7t,R. Møller,,,5360517365,212,15.5,5360517361,140,48.8,5360517363,141,92.0,5360517367,213,1.02,5360517359,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747691141,420,1,1,46,48,aqtkb4mgrz8c6iqfufj6qjbv9,1,48.8,92.0,2024-11-11T18:48:56.782Z,2024-11-11T18:48:59Z,85a9bmnu6fqvhlff28qm0e0a1,D. Johansen,,,5360517427,212,14.9,5360517423,140,39.5,5360517429,213,4.00,5360517421,56,Back,5360517425,141,75.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747691157,421,1,1,46,50,aqtkb4mgrz8c6iqfufj6qjbv9,1,36.0,73.5,2024-11-11T18:48:58.878Z,2024-11-11T18:49:03Z,9350utk4onh2hv5jznxqpkd7t,R. Møller,,,5360517545,213,3.62,5360517537,56,Back,5360517541,141,54.2,5360517543,212,28.4,5360517539,140,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747691183,422,1,1,46,54,aqtkb4mgrz8c6iqfufj6qjbv9,1,13.3,51.8,2024-11-11T18:49:02.887Z,2024-11-11T18:49:07Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,,5360517661,141,22.4,5360517659,140,22.0,5360517665,213,5.14,5360517657,56,Back,5360517663,212,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747691239,423,1,1,46,58,aqtkb4mgrz8c6iqfufj6qjbv9,1,24.3,18.6,2024-11-11T18:49:07.079Z,2024-11-11T18:49:15Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5360517947,56,Center,5360517953,212,30.4,5360517949,140,52.6,5360517951,141,27.7,5360517955,213,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747691241,424,1,1,47,4,aqtkb4mgrz8c6iqfufj6qjbv9,0,54.3,32.2,2024-11-11T18:49:13.364Z,2024-11-11T18:51:44Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5360517987,56,Center,5360517993,212,4.2,5360518131,236,,5360517995,213,0.49,5360517989,140,57.8,5360518133,233,389,5360518137,286,,5360517991,141,35.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747691231,389,74,1,47,4,b2vft81kyjurzbmekvgrqwr64,1,42.8,57.8,2024-11-11T18:49:13.365Z,2024-11-11T18:49:46Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5360517889,56,Back,5360518139,233,424,5360518119,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747691277,425,1,1,47,10,aqtkb4mgrz8c6iqfufj6qjbv9,1,33.9,36.1,2024-11-11T18:49:19.399Z,2024-11-11T18:49:22Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5360518199,213,5.24,5360518191,56,Back,5360518195,141,8.5,5360518197,212,21.7,5360518193,140,44.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747691311,426,1,1,47,13,aqtkb4mgrz8c6iqfufj6qjbv9,1,44.3,8.5,2024-11-11T18:49:21.936Z,2024-11-11T18:49:29Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,,5360518467,140,37.6,5360518473,213,1.98,5360518469,141,32.2,5360518471,212,17.6,5360518465,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747691323,427,1,1,47,20,aqtkb4mgrz8c6iqfufj6qjbv9,1,37.6,32.2,2024-11-11T18:49:29.383Z,2024-11-11T18:49:31Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5360518555,212,21.4,5360518549,56,Back,5360518551,140,46.6,5360518553,141,4.0,5360518557,213,5.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747691329,428,1,1,47,23,aqtkb4mgrz8c6iqfufj6qjbv9,1,47.0,4.1,2024-11-11T18:49:31.687Z,2024-11-11T18:49:34Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,,5360518615,56,Right,5360518619,141,14.9,5360518623,213,0.39,5360518621,212,19.2,5360518617,140,63.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747691339,429,1,1,47,25,aqtkb4mgrz8c6iqfufj6qjbv9,1,63.9,14.9,2024-11-11T18:49:34.270Z,2024-11-11T18:49:36Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,,5360518687,56,Center,5360518693,212,9.7,5360518691,141,28.5,5360518689,140,61.1,5360518695,213,1.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747691359,430,1,1,47,27,aqtkb4mgrz8c6iqfufj6qjbv9,1,61.0,28.6,2024-11-11T18:49:36.094Z,2024-11-11T18:49:41Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5360518841,140,66.5,5360518845,212,26.5,5360518847,213,1.35,5360518843,141,66.7,5360518839,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747691375,431,1,1,47,32,aqtkb4mgrz8c6iqfufj6qjbv9,1,72.7,71.4,2024-11-11T18:49:41.374Z,2024-11-11T18:49:45Z,9350utk4onh2hv5jznxqpkd7t,R. Møller,,,5360518937,141,63.6,5360518941,213,3.72,5360518933,56,Center,5360518939,212,9.7,5360518935,140,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747691391,432,1,1,47,36,aqtkb4mgrz8c6iqfufj6qjbv9,1,65.3,62.0,2024-11-11T18:49:44.854Z,2024-11-11T18:49:48Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5360519021,212,16.0,5360519017,140,62.2,5360519015,56,Left,5360519019,141,85.0,5360519023,213,1.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747691397,433,1,1,47,39,aqtkb4mgrz8c6iqfufj6qjbv9,1,60.5,85.1,2024-11-11T18:49:48.070Z,2024-11-11T18:49:49Z,9350utk4onh2hv5jznxqpkd7t,R. Møller,,,5360519067,141,65.2,5360519063,56,Center,5360519069,212,13.5,5360519065,140,61.1,5360519071,213,4.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747691405,434,1,1,47,40,aqtkb4mgrz8c6iqfufj6qjbv9,1,61.1,65.2,2024-11-11T18:49:48.974Z,2024-11-11T18:49:52Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5360519099,56,Left,5360519105,212,14.0,5360519101,140,57.6,5360519103,141,85.1,5360519107,213,1.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747691419,435,1,1,47,43,aqtkb4mgrz8c6iqfufj6qjbv9,1,45.8,80.5,2024-11-11T18:49:52.167Z,2024-11-11T18:49:55Z,9350utk4onh2hv5jznxqpkd7t,R. Møller,,,5360519181,140,33.6,5360519179,56,Back,5360519185,212,15.5,5360519187,213,3.74,5360519183,141,67.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747691445,436,1,1,47,46,aqtkb4mgrz8c6iqfufj6qjbv9,1,33.6,67.6,2024-11-11T18:49:55.294Z,2024-11-11T18:50:02Z,bpldj4qdzfdm1n739atcadbmc,B. Kücükylidiz,,,5360519329,141,47.3,5360519325,56,Back,5360519333,213,3.73,5360519327,140,13.8,5360519331,212,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747691447,437,1,1,47,53,aqtkb4mgrz8c6iqfufj6qjbv9,1,13.8,47.3,2024-11-11T18:50:02.319Z,2024-11-11T18:50:02Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,,5360519345,141,29.8,5360519341,56,Back,5360519349,213,5.39,5360519343,140,22.9,5360519347,212,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
