id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/12/value,qualifier/14/value
2811867621,37,1,1,3,58,aqtkb4mgrz8c6iqfufj6qjbv9,1,58.5,10.3,2025-05-08T17:04:11.099Z,2025-05-08T17:04:17Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,,5711301077,1,,5711301069,140,83.5,5711301063,155,,5711301071,141,86.2,5711301065,196,,5711301075,213,1.10,5711301067,56,Left,5711301073,212,57.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811867639,38,1,1,4,4,aqtkb4mgrz8c6iqfufj6qjbv9,0,88.0,88.7,2025-05-08T17:04:17.115Z,2025-05-08T17:04:20Z,85a9bmnu6fqvhlff28qm0e0a1,D. Johansen,,,5711301185,140,92.1,5711301191,213,4.89,5711301189,212,24.2,5711301183,56,Center,5711301179,2,,5711301187,141,53.7,5711301181,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811867651,25,12,1,4,9,ajtb177oqwawkdwbqhldmq6mx,1,3.5,53.0,2025-05-08T17:04:21.788Z,2025-05-08T17:04:23Z,ab3nxxoj7bxlnhot9htoex1xw,G. Højbjerg,,,5711301269,212,2.4,5711301263,56,Back,5711301271,213,3.37,5711301265,140,1.3,5711301267,141,52.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811867653,26,10,1,4,10,ajtb177oqwawkdwbqhldmq6mx,1,1.3,52.2,2025-05-08T17:04:23.268Z,2025-05-08T17:04:25Z,9y3vs6l0mjj38z0kw062jlh3p,A. Vaporakis,,,5711301277,182,,5711301275,178,,5711301307,177,,5711301279,56,Back,5711301309,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811867701,29,1,1,4,26,ajtb177oqwawkdwbqhldmq6mx,0,9.8,45.4,2025-05-08T17:04:39.741Z,2025-05-08T17:04:40Z,9y3vs6l0mjj38z0kw062jlh3p,A. Vaporakis,,,5711301547,213,0.32,5711301537,198,,5711301541,140,39.1,5711301539,56,Back,5711301545,212,32.4,5711301543,141,60.2,5711301549,1,,5711301535,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811867711,39,1,1,4,27,aqtkb4mgrz8c6iqfufj6qjbv9,0,61.3,56.4,2025-05-08T17:04:40.548Z,2025-05-08T17:04:41Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5711301599,140,70.7,5711301603,212,10.1,5711301601,141,59.7,5711301597,56,Center,5711301605,213,0.22,5711301595,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811867763,30,12,1,4,31,ajtb177oqwawkdwbqhldmq6mx,1,22.6,55.1,2025-05-08T17:04:44.047Z,2025-05-08T17:04:53Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5711301805,140,40.1,5711301807,141,58.2,5711301811,213,0.11,5711301803,56,Back,5711301809,212,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811867737,41,1,1,4,31,aqtkb4mgrz8c6iqfufj6qjbv9,1,65.3,40.7,2025-05-08T17:04:44.395Z,2025-05-08T17:04:47Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5711301697,56,Center,5711301705,213,1.63,5711301699,140,64.7,5711301701,141,56.1,5711301703,212,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811867753,42,1,1,4,34,aqtkb4mgrz8c6iqfufj6qjbv9,1,67.6,57.8,2025-05-08T17:04:46.964Z,2025-05-08T17:04:51Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5711301757,212,20.3,5711301755,141,82.3,5711301753,140,78.6,5711301759,213,0.96,5711301751,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811867761,43,1,1,4,38,aqtkb4mgrz8c6iqfufj6qjbv9,1,82.0,87.4,2025-05-08T17:04:51.108Z,2025-05-08T17:04:52Z,85a9bmnu6fqvhlff28qm0e0a1,D. Johansen,,,5711301791,56,Left,5711301793,140,72.6,5711301799,213,3.49,5711301795,141,82.1,5711301797,212,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811867771,44,1,1,4,39,aqtkb4mgrz8c6iqfufj6qjbv9,1,68.9,82.9,2025-05-08T17:04:52.660Z,2025-05-08T17:04:54Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5711301849,56,Center,5711301851,140,66.3,5711301859,212,11.8,5711301863,213,4.48,5711301855,141,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811867795,45,1,1,4,41,aqtkb4mgrz8c6iqfufj6qjbv9,1,66.2,70.5,2025-05-08T17:04:54.508Z,2025-05-08T17:04:59Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5711301981,140,49.5,5711301979,56,Back,5711301987,213,2.73,5711301983,141,81.8,5711301985,212,19.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811867801,46,1,1,4,46,aqtkb4mgrz8c6iqfufj6qjbv9,1,49.3,83.2,2025-05-08T17:04:59.732Z,2025-05-08T17:05:03Z,9350utk4onh2hv5jznxqpkd7t,R. Møller,,,5711302029,141,67.8,5711302031,212,13.0,5711302025,56,Center,5711302033,213,5.35,5711302027,140,56.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811867811,47,1,1,4,50,aqtkb4mgrz8c6iqfufj6qjbv9,1,48.2,61.7,2025-05-08T17:05:03.428Z,2025-05-08T17:05:06Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5711302085,213,4.27,5711302079,140,41.7,5711302081,141,40.4,5711302077,56,Back,5711302083,212,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811867839,48,1,1,4,53,aqtkb4mgrz8c6iqfufj6qjbv9,1,42.4,38.9,2025-05-08T17:05:06.644Z,2025-05-08T17:05:14Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5711302269,155,,5711302277,212,61.4,5711302271,56,Left,5711302275,141,91.7,5711302281,1,,5711302273,140,89.8,5711302279,213,0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811867857,49,1,1,5,1,aqtkb4mgrz8c6iqfufj6qjbv9,1,86.4,93.9,2025-05-08T17:05:14.268Z,2025-05-08T17:05:17Z,uiyol728wan4mxco2foplknp,A. Justinussen,,,5711302359,140,76.2,5711302363,212,12.2,5711302361,141,85.4,5711302365,213,3.64,5711302355,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811867863,50,1,1,5,4,aqtkb4mgrz8c6iqfufj6qjbv9,0,76.4,80.6,2025-05-08T17:05:17.621Z,2025-05-08T17:05:19Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5711302413,213,5.29,5711302407,140,93.9,5711302401,2,,5711302415,1,,5711302405,56,Center,5711302411,212,33.8,5711302409,141,38.9,5711302403,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811867885,32,1,1,5,11,ajtb177oqwawkdwbqhldmq6mx,1,10.7,54.3,2025-05-08T17:05:24.461Z,2025-05-08T17:05:27Z,9y3vs6l0mjj38z0kw062jlh3p,A. Vaporakis,,,5711302535,212,12.8,5711302527,123,,5711302533,141,42.2,5711302529,56,Back,5711302537,213,5.58,5711302531,140,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811867891,33,1,1,5,14,ajtb177oqwawkdwbqhldmq6mx,1,20.8,41.6,2025-05-08T17:05:27.547Z,2025-05-08T17:05:30Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5711302589,140,5.2,5711302595,213,2.79,5711302593,212,17.4,5711302587,56,Back,5711302591,141,50.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811867907,34,1,1,5,17,ajtb177oqwawkdwbqhldmq6mx,1,2.6,51.5,2025-05-08T17:05:30.564Z,2025-05-08T17:05:33Z,9y3vs6l0mjj38z0kw062jlh3p,A. Vaporakis,,,5711302675,212,23.0,5711302673,141,83.9,5711302677,213,1.28,5711302669,56,Back,5711302671,140,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811867911,35,1,1,5,20,ajtb177oqwawkdwbqhldmq6mx,0,8.8,86.9,2025-05-08T17:05:33.635Z,2025-05-08T17:58:01Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,,5711302685,56,Back,5711302723,233,51,5711302691,212,2.5,5711302689,141,89.7,5711302721,236,,5711302693,213,0.85,5711302687,140,10.4,5711302727,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811867915,51,74,1,5,20,aqtkb4mgrz8c6iqfufj6qjbv9,1,88.4,10.1,2025-05-08T17:05:33.636Z,2025-05-08T19:17:32Z,1fjkjzsei9slx2t4zhsqdkve1,M. Etim,,,5711302745,233,35,5711302719,285,,5711302717,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811867941,36,1,1,5,24,ajtb177oqwawkdwbqhldmq6mx,1,4.4,90.5,2025-05-08T17:05:37.582Z,2025-05-08T17:05:43Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,,5711302905,212,36.6,5711302897,157,,5711302909,1,,5711302903,141,90.9,5711302899,56,Back,5711302907,213,0.01,5711302901,140,39.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811867945,37,61,1,5,30,ajtb177oqwawkdwbqhldmq6mx,0,40.6,91.2,2025-05-08T17:05:43.732Z,2025-05-08T17:57:59Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5711302921,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811867953,52,1,1,5,32,aqtkb4mgrz8c6iqfufj6qjbv9,1,61.1,9.0,2025-05-08T17:05:45.022Z,2025-05-08T17:50:08Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,,5711302953,141,18.6,5711302955,212,6.5,5711302951,140,61.3,5711302949,56,Right,5711302957,213,1.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811867969,54,1,1,5,33,aqtkb4mgrz8c6iqfufj6qjbv9,1,60.9,23.4,2025-05-08T17:05:46.533Z,2025-05-08T17:50:12Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5711303007,56,Center,5711303011,141,34.0,5711303013,212,13.0,5711303009,140,50.6,5711303015,213,2.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811867983,55,1,1,5,36,aqtkb4mgrz8c6iqfufj6qjbv9,1,48.6,37.7,2025-05-08T17:05:49.365Z,2025-05-08T17:05:52Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5711303087,212,14.8,5711303085,141,59.0,5711303083,140,45.5,5711303089,213,1.79,5711303081,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811867991,56,1,1,5,39,aqtkb4mgrz8c6iqfufj6qjbv9,1,40.9,63.1,2025-05-08T17:05:51.973Z,2025-05-08T17:05:55Z,9350utk4onh2hv5jznxqpkd7t,R. Møller,,,5711303135,212,20.0,5711303133,141,35.4,5711303137,213,4.36,5711303129,56,Back,5711303131,140,34.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811868007,57,1,1,5,42,aqtkb4mgrz8c6iqfufj6qjbv9,1,34.4,35.2,2025-05-08T17:05:55.573Z,2025-05-08T17:06:00Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5711303199,212,5.9,5711303193,56,Back,5711303195,140,40.0,5711303201,213,6.25,5711303197,141,34.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811868019,58,1,1,5,47,aqtkb4mgrz8c6iqfufj6qjbv9,1,41.1,23.6,2025-05-08T17:05:59.805Z,2025-05-08T17:06:02Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5711303279,141,6.2,5711303277,140,52.6,5711303281,212,16.9,5711303275,56,Right,5711303283,213,5.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811868021,38,45,1,5,49,ajtb177oqwawkdwbqhldmq6mx,0,43.7,91.4,2025-05-08T17:06:02.229Z,2025-05-08T19:22:59Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5711303307,233,59,5711303293,285,,5711303291,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811868023,59,3,1,5,49,aqtkb4mgrz8c6iqfufj6qjbv9,1,56.3,8.6,2025-05-08T17:06:02.229Z,2025-05-08T19:22:59Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,,5711303297,56,Right,5711303299,286,,5711303303,233,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811868029,60,1,1,5,51,aqtkb4mgrz8c6iqfufj6qjbv9,1,46.6,7.9,2025-05-08T17:06:03.813Z,2025-05-08T17:06:07Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,,5711303381,140,40.4,5711303379,56,Back,5711303387,213,2.14,5711303383,141,22.8,5711303385,212,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811868049,61,1,1,5,54,aqtkb4mgrz8c6iqfufj6qjbv9,0,41.0,25.0,2025-05-08T17:06:06.860Z,2025-05-08T17:06:11Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5711303447,212,39.6,5711303441,56,Center,5711303445,141,43.7,5711303439,155,,5711303451,1,,5711303449,213,0.33,5711303443,140,76.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811868051,39,59,1,5,58,ajtb177oqwawkdwbqhldmq6mx,1,19.2,61.4,2025-05-08T17:06:11.324Z,2025-05-08T17:06:12Z,9y3vs6l0mjj38z0kw062jlh3p,A. Vaporakis,,,5711303457,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811868053,40,12,1,5,59,ajtb177oqwawkdwbqhldmq6mx,1,19.2,61.4,2025-05-08T17:06:12.098Z,2025-05-08T17:06:14Z,9y3vs6l0mjj38z0kw062jlh3p,A. Vaporakis,,,5711303469,141,100.0,5711303471,212,32.2,5711303465,56,Back,5711303481,167,,5711303473,213,0.99,5711303467,140,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811868055,41,5,1,6,0,ajtb177oqwawkdwbqhldmq6mx,0,35.7,101.3,2025-05-08T17:06:13.428Z,2025-05-08T18:13:10Z,9y3vs6l0mjj38z0kw062jlh3p,A. Vaporakis,,,5711303479,347,,5711303607,233,62,5711303477,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811868069,62,5,1,6,0,aqtkb4mgrz8c6iqfufj6qjbv9,1,64.3,-1.3,2025-05-08T17:06:13.428Z,2025-05-08T18:13:09Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5711303601,347,,5711303599,56,Right,5711303603,233,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811868071,63,1,1,6,8,aqtkb4mgrz8c6iqfufj6qjbv9,1,62.5,0.0,2025-05-08T17:06:21.053Z,2025-05-08T17:06:22Z,akiwokthm1z7rbifshqhs24t1,P. Larsen,,,5711303623,213,2.51,5711303617,140,48.6,5711303619,141,13.8,5711303613,107,,5711303615,56,Back,5711303621,212,18.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811868075,64,1,1,6,9,aqtkb4mgrz8c6iqfufj6qjbv9,1,48.6,13.8,2025-05-08T17:06:22.413Z,2025-05-08T17:06:23Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,,5711303631,56,Center,5711303637,212,10.2,5711303639,213,1.07,5711303633,140,53.3,5711303635,141,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811868095,65,1,1,6,10,aqtkb4mgrz8c6iqfufj6qjbv9,1,53.3,27.0,2025-05-08T17:06:23.302Z,2025-05-08T17:06:31Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5711303747,141,60.5,5711303745,140,40.6,5711303749,212,26.4,5711303751,213,2.10,5711303743,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811868101,66,1,1,6,18,aqtkb4mgrz8c6iqfufj6qjbv9,1,39.6,64.6,2025-05-08T17:06:31.461Z,2025-05-08T17:06:33Z,9350utk4onh2hv5jznxqpkd7t,R. Møller,,,5711303769,140,25.1,5711303771,141,56.7,5711303775,213,3.48,5711303767,56,Back,5711303773,212,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811868105,67,1,1,6,20,aqtkb4mgrz8c6iqfufj6qjbv9,1,25.1,56.7,2025-05-08T17:06:32.957Z,2025-05-08T17:06:34Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,,5711303807,141,28.2,5711303809,212,19.4,5711303803,56,Back,5711303811,213,4.77,5711303805,140,26.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811868113,68,1,1,6,21,aqtkb4mgrz8c6iqfufj6qjbv9,1,26.1,28.2,2025-05-08T17:06:34.398Z,2025-05-08T17:06:37Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5711303861,56,Back,5711303863,140,41.9,5711303869,213,0.39,5711303865,141,38.3,5711303867,212,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811868121,69,1,1,6,24,aqtkb4mgrz8c6iqfufj6qjbv9,1,41.2,37.1,2025-05-08T17:06:37.750Z,2025-05-08T17:06:40Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5711303909,141,54.0,5711303905,56,Center,5711303911,212,15.6,5711303913,213,0.83,5711303907,140,51.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811868133,70,1,1,6,27,aqtkb4mgrz8c6iqfufj6qjbv9,1,52.5,55.2,2025-05-08T17:06:39.829Z,2025-05-08T17:06:43Z,uiyol728wan4mxco2foplknp,A. Justinussen,,,5711303983,213,2.75,5711303975,56,Back,5711303977,140,43.3,5711303981,212,10.5,5711303979,141,61.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811868165,71,1,1,6,30,aqtkb4mgrz8c6iqfufj6qjbv9,1,44.4,60.5,2025-05-08T17:06:43.365Z,2025-05-08T17:06:50Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5711304119,56,Left,5711304127,213,0.52,5711304121,140,78.4,5711304115,155,,5711304125,212,41.1,5711304129,1,,5711304123,141,90.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811868167,72,1,1,6,37,aqtkb4mgrz8c6iqfufj6qjbv9,0,90.9,82.9,2025-05-08T17:06:50.726Z,2025-05-08T17:06:51Z,85a9bmnu6fqvhlff28qm0e0a1,D. Johansen,,,5711304141,56,Center,5711304137,2,,5711304147,212,26.0,5711304143,140,91.2,5711304149,213,4.72,5711304145,141,44.6,5711304139,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811868177,42,12,1,6,38,ajtb177oqwawkdwbqhldmq6mx,1,10.5,64.9,2025-05-08T17:06:50.787Z,2025-05-08T17:06:54Z,ab3nxxoj7bxlnhot9htoex1xw,G. Højbjerg,,,5711304171,140,13.5,5711304173,141,76.4,5711304175,212,8.4,5711304177,213,1.19,5711304169,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811868197,44,1,1,6,43,ajtb177oqwawkdwbqhldmq6mx,1,8.8,91.5,2025-05-08T17:06:56.162Z,2025-05-08T17:06:58Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5711304279,213,5.69,5711304267,140,20.9,5711304265,56,Back,5711304271,141,78.8,5711304275,212,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811868203,45,1,1,6,45,ajtb177oqwawkdwbqhldmq6mx,1,21.1,78.8,2025-05-08T17:06:58.012Z,2025-05-08T17:07:00Z,dja68kdmhtsm9x5zqzgtpqas4,T. Blidegn,,,5711304307,212,5.8,5711304305,141,85.6,5711304309,213,2.21,5711304303,140,17.8,5711304301,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811868211,46,1,1,6,47,ajtb177oqwawkdwbqhldmq6mx,1,15.0,87.1,2025-05-08T17:07:00.411Z,2025-05-08T17:07:01Z,4a0jmv6qmwn01iuqp1mhnyzth,N. Thomsen,,,5711304351,56,Back,5711304359,213,0.50,5711304353,140,22.6,5711304355,141,93.5,5711304357,212,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811868223,47,1,1,6,48,ajtb177oqwawkdwbqhldmq6mx,1,22.5,93.5,2025-05-08T17:07:01.483Z,2025-05-08T17:07:04Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5711304431,140,25.1,5711304437,213,4.94,5711304429,56,Back,5711304433,141,76.1,5711304435,212,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811868241,48,1,1,6,51,ajtb177oqwawkdwbqhldmq6mx,1,25.1,76.3,2025-05-08T17:07:03.868Z,2025-05-08T17:07:09Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5711304525,213,5.59,5711304519,140,31.5,5711304517,56,Back,5711304521,141,68.1,5711304523,212,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811868249,49,1,1,6,56,ajtb177oqwawkdwbqhldmq6mx,0,36.0,48.2,2025-05-08T17:07:09.163Z,2025-05-08T17:59:13Z,dja68kdmhtsm9x5zqzgtpqas4,T. Blidegn,,,5711304561,212,25.6,5711304559,141,19.1,5711304563,213,5.40,5711304555,56,Right,5711304557,140,51.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811868257,73,50,1,6,58,aqtkb4mgrz8c6iqfufj6qjbv9,1,53.1,78.2,2025-05-08T17:07:11.385Z,2025-05-08T19:05:33Z,85a9bmnu6fqvhlff28qm0e0a1,D. Johansen,,,5711304595,56,Center,5711304931,233,50,5711304847,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811868275,50,7,1,6,58,ajtb177oqwawkdwbqhldmq6mx,1,46.9,21.8,2025-05-08T17:07:11.386Z,2025-05-08T19:05:32Z,1j48dmn5tafd2gp4rjmjlbm6s,Muhammad Huzaifa,,,5711304689,56,Back,5711304825,233,73,5711304691,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811868277,51,3,1,7,2,ajtb177oqwawkdwbqhldmq6mx,0,37.6,35.3,2025-05-08T17:07:15.587Z,2025-05-08T19:05:34Z,dja68kdmhtsm9x5zqzgtpqas4,T. Blidegn,,,5711304695,286,,5711304789,233,74,5711304693,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811868289,74,7,1,7,2,aqtkb4mgrz8c6iqfufj6qjbv9,1,62.4,64.7,2025-05-08T17:07:15.588Z,2025-05-08T19:05:33Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5711304755,56,Center,5711304767,233,51,5711304757,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811868291,75,3,1,7,4,aqtkb4mgrz8c6iqfufj6qjbv9,0,59.5,65.5,2025-05-08T17:07:17.114Z,2025-05-08T19:05:34Z,uiyol728wan4mxco2foplknp,A. Justinussen,,,5711304765,286,,5711304763,56,Center,5711304843,233,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811868283,52,7,1,7,4,ajtb177oqwawkdwbqhldmq6mx,1,40.5,34.5,2025-05-08T17:07:17.115Z,2025-05-08T19:05:34Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5711304723,56,Back,5711304783,233,75,5711304725,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811868303,53,1,1,7,5,ajtb177oqwawkdwbqhldmq6mx,1,32.6,42.2,2025-05-08T17:07:18.154Z,2025-05-08T20:37:57Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5711304865,141,36.4,5711304867,212,5.5,5711304861,56,Back,5711304863,140,29.0,5711304869,213,3.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811868315,54,1,1,7,7,ajtb177oqwawkdwbqhldmq6mx,1,29.0,36.4,2025-05-08T17:07:20.027Z,2025-05-08T20:37:56Z,1j48dmn5tafd2gp4rjmjlbm6s,Muhammad Huzaifa,,,5711304943,213,2.09,5711304937,140,25.9,5711304935,56,Back,5711304941,212,6.6,5711304939,141,44.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811868317,55,1,1,7,9,ajtb177oqwawkdwbqhldmq6mx,1,25.9,44.8,2025-05-08T17:07:22.667Z,2025-05-08T20:38:01Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5711304949,140,34.7,5711304951,141,43.1,5711304953,212,9.3,5711304947,56,Back,5711304955,213,6.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811868323,56,1,1,7,10,ajtb177oqwawkdwbqhldmq6mx,1,34.1,43.1,2025-05-08T17:07:23.386Z,2025-05-08T20:38:05Z,4a0jmv6qmwn01iuqp1mhnyzth,N. Thomsen,,,5711304987,140,25.5,5711304993,213,2.99,5711304989,141,45.1,5711304991,212,9.1,5711304985,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
