id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/9/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2781526057,34,1,1,2,28,8gxd9ry2580pu1b1dd5ny9ymy,1,69.7,12.9,2025-02-27T18:02:58.678Z,2025-02-28T10:10:47Z,9tt9eo9bsff7dp7aqjal1obo4,F. Høgh,,,5544969103,213,3.72,5544969099,141,6.6,5544969097,140,63.5,5544969101,212,7.8,5544451621,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781526049,32,43,1,2,29,8gxd9ry2580pu1b1dd5ny9ymy,1,0.0,0.0,2025-02-27T18:03:00.133Z,2025-02-27T18:07:49Z,9tt9eo9bsff7dp7aqjal1obo4,F. Høgh,,,5544451587,213,3.29,5544451579,56,Right,5544451585,212,7.1,5544451583,141,13.7,5544457431,144,1,5544451581,140,63.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781526071,35,1,1,2,33,8gxd9ry2580pu1b1dd5ny9ymy,1,66.7,14.9,2025-02-27T18:03:04.030Z,2025-02-27T20:11:11Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,,5544451713,212,37.2,5544451715,213,2.67,5544451711,141,40.0,5544451709,140,35.2,5544451717,1,,5544451707,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781526075,36,1,1,2,35,8gxd9ry2580pu1b1dd5ny9ymy,1,35.8,40.0,2025-02-27T18:03:05.837Z,2025-02-27T18:03:09Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5544451761,1,,5544451753,140,51.9,5544451757,212,32.7,5544451755,141,81.1,5544451759,213,1.03,5544451751,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781526085,37,1,1,2,39,8gxd9ry2580pu1b1dd5ny9ymy,0,56.9,85.9,2025-02-27T18:03:09.821Z,2025-02-27T18:03:12Z,db671oj1jx2uknf12t8b3s7x0,M. Coşkun,,,5544451805,141,51.9,5544451811,1,,5544451803,140,90.7,5544451801,56,Center,5544451799,155,,5544451807,212,42.4,5544451809,213,5.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781526087,31,52,1,2,43,6wwwud48qahpwrfxs20334qk5,1,4.7,52.7,2025-02-27T18:03:13.883Z,2025-02-28T10:11:06Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5544969233,377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781526107,33,1,1,2,55,6wwwud48qahpwrfxs20334qk5,1,8.0,49.3,2025-02-27T18:03:26.219Z,2025-02-27T18:03:29Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5544451943,141,4.6,5544451939,56,Back,5544451945,212,38.4,5544451937,155,,5544451941,140,30.4,5544451947,213,5.37,5544451949,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781526111,34,1,1,2,58,6wwwud48qahpwrfxs20334qk5,1,30.5,7.1,2025-02-27T18:03:29.211Z,2025-02-27T18:57:35Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5544451957,56,Back,5544451959,140,38.9,5544451961,141,11.0,5544451965,213,0.29,5544451963,212,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781526113,35,50,1,3,1,6wwwud48qahpwrfxs20334qk5,1,33.9,12.4,2025-02-27T18:03:32.418Z,2025-02-27T18:53:16Z,y4dl1rer075c9wz6zhx7skbt,O. Buch,,,5544452005,233,38,5544451969,56,Back,5544451971,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781526117,38,7,1,3,1,8gxd9ry2580pu1b1dd5ny9ymy,1,66.1,87.6,2025-02-27T18:03:32.419Z,2025-02-28T10:12:06Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5544452001,285,,5544969389,384,,5544451997,233,35,5544969391,178,,5544451993,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781526123,40,1,1,3,3,8gxd9ry2580pu1b1dd5ny9ymy,0,69.1,85.1,2025-02-27T18:03:34.035Z,2025-02-27T20:10:57Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,,5544452011,56,Left,5544452019,213,0.17,5544452015,141,88.7,5544452013,140,82.8,5544452017,212,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781527515,81,1,1,3,4,8gxd9ry2580pu1b1dd5ny9ymy,0,64.5,79.7,2025-02-27T18:03:34.653Z,2025-02-27T18:09:49Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,,5544460555,56,Center,5544460561,212,13.7,5544460557,140,75.8,5544460563,213,5.76,5544460559,141,69.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781526129,37,1,1,3,6,6wwwud48qahpwrfxs20334qk5,0,6.1,12.2,2025-02-27T18:03:36.954Z,2025-02-27T18:03:39Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5544452037,140,9.4,5544452041,212,3.5,5544452043,213,0.14,5544452039,141,12.9,5544452045,1,,5544452033,157,,5544452069,236,,5544452035,56,Back,5544452071,233,41,5544452075,286,,,,,,,,,,,,,,,,,,,,,,,,,
2781526135,41,74,1,3,6,8gxd9ry2580pu1b1dd5ny9ymy,1,85.4,94.1,2025-02-27T18:03:36.955Z,2025-02-27T18:53:15Z,9tt9eo9bsff7dp7aqjal1obo4,F. Høgh,,,5544452077,233,37,5544452065,285,,5544452063,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781526139,38,5,1,3,9,6wwwud48qahpwrfxs20334qk5,1,-0.6,25.2,2025-02-27T18:03:39.621Z,2025-02-27T18:53:23Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5544452095,56,Back,5544452109,233,42,5544452205,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781526141,42,5,1,3,9,8gxd9ry2580pu1b1dd5ny9ymy,0,100.6,74.8,2025-02-27T18:03:39.621Z,2025-02-27T18:03:49Z,9tt9eo9bsff7dp7aqjal1obo4,F. Høgh,,,5544452207,346,,5544452103,56,Center,5544452119,233,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781526233,39,1,1,3,33,6wwwud48qahpwrfxs20334qk5,1,3.3,40.9,2025-02-27T18:04:04.180Z,2025-02-27T18:04:06Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5544452625,212,10.0,5544452623,141,53.7,5544452621,140,8.0,5544452619,56,Back,5544452631,237,,5544452627,213,1.06,5544452617,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781526243,40,1,1,3,35,6wwwud48qahpwrfxs20334qk5,1,12.0,57.0,2025-02-27T18:04:05.866Z,2025-02-27T18:04:09Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5544452715,140,30.2,5544452717,141,65.8,5544452713,56,Back,5544452721,213,0.30,5544452719,212,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781526249,41,1,1,3,38,6wwwud48qahpwrfxs20334qk5,1,30.4,65.2,2025-02-27T18:04:09.442Z,2025-02-27T18:58:25Z,23sc7wc7my7wes6cuaxw1v0no,J. Lindekilde,,,5544452743,212,14.1,5544452739,140,28.0,5544452745,213,1.75,5544452737,56,Back,5544452741,141,85.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781526253,42,1,1,3,39,6wwwud48qahpwrfxs20334qk5,1,27.9,85.7,2025-02-27T18:04:10.402Z,2025-02-27T18:58:24Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5544452759,212,5.9,5544452755,140,29.9,5544452753,56,Back,5544452757,141,77.6,5544452761,213,5.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781527927,117,1,1,3,40,6wwwud48qahpwrfxs20334qk5,0,31.2,58.9,2025-02-27T18:04:10.803Z,2025-02-27T18:11:16Z,23sc7wc7my7wes6cuaxw1v0no,J. Lindekilde,,,5544462953,213,2.57,5544462949,141,60.5,5544462947,140,29.6,5544462951,212,2.0,5544462945,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781526261,43,1,1,3,43,8gxd9ry2580pu1b1dd5ny9ymy,0,69.6,13.5,2025-02-27T18:04:13.501Z,2025-02-28T10:39:05Z,1cumsropo1r0msfzxxteml1w,J. Adjei-Broni,,,5544452853,141,28.8,5544452857,213,2.00,5544452849,56,Center,5544452855,212,11.4,5544452851,140,65.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781526275,43,1,1,3,44,6wwwud48qahpwrfxs20334qk5,1,30.8,78.8,2025-02-27T18:04:15.411Z,2025-02-27T18:11:55Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,,5544452939,56,Back,5544452945,212,11.5,5544452943,141,95.0,5544452941,140,33.8,5544452947,213,1.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781528493,124,3,1,3,47,6wwwud48qahpwrfxs20334qk5,1,42.1,96.2,2025-02-27T18:04:17.673Z,2025-02-28T10:39:10Z,23sc7wc7my7wes6cuaxw1v0no,J. Lindekilde,,,5544977353,464,,5544467629,233,134,5544467189,286,,5544467187,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781528583,134,45,1,3,47,8gxd9ry2580pu1b1dd5ny9ymy,0,57.9,3.8,2025-02-27T18:04:17.673Z,2025-02-27T19:58:45Z,1cumsropo1r0msfzxxteml1w,J. Adjei-Broni,,,5544467661,233,124,5544467485,285,,5544467483,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781526281,44,1,1,3,48,6wwwud48qahpwrfxs20334qk5,1,42.1,94.5,2025-02-27T18:04:19.074Z,2025-02-28T10:39:13Z,23sc7wc7my7wes6cuaxw1v0no,J. Lindekilde,,,5544452989,141,67.9,5544452987,140,47.5,5544452991,212,19.0,5544452993,213,5.02,5544452985,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781526291,45,1,1,3,50,6wwwud48qahpwrfxs20334qk5,0,55.4,59.3,2025-02-27T18:04:21.338Z,2025-02-27T18:04:23Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5544453045,213,5.19,5544453039,140,67.1,5544453043,212,27.0,5544453041,141,24.0,5544453037,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781526285,44,8,1,3,51,8gxd9ry2580pu1b1dd5ny9ymy,1,34.6,81.2,2025-02-27T18:04:22.340Z,2025-02-28T10:39:23Z,db671oj1jx2uknf12t8b3s7x0,M. Coşkun,,,5544453011,56,Back,5544977425,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781526309,46,1,1,3,56,6wwwud48qahpwrfxs20334qk5,1,53.5,29.7,2025-02-27T18:04:27.330Z,2025-02-27T18:04:28Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5544453145,56,Center,5544453151,212,10.0,5544453147,140,62.8,5544453149,141,33.0,5544453153,213,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781526317,47,1,1,3,57,6wwwud48qahpwrfxs20334qk5,1,55.7,31.5,2025-02-27T18:04:28.338Z,2025-02-27T18:04:34Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,,5544453183,141,0.0,5544453185,212,26.2,5544453181,140,68.2,5544453187,213,5.24,5544453179,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781529135,137,61,1,3,58,6wwwud48qahpwrfxs20334qk5,0,67.8,1.3,2025-02-27T18:04:28.816Z,2025-02-27T18:15:25Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5544470007,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781526331,45,5,1,3,59,8gxd9ry2580pu1b1dd5ny9ymy,1,29.8,101.8,2025-02-27T18:04:30.395Z,2025-02-27T18:53:23Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5544453281,233,48,5544453275,56,Back,5544453277,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781526321,48,5,1,3,59,6wwwud48qahpwrfxs20334qk5,0,70.2,-1.8,2025-02-27T18:04:30.395Z,2025-02-27T18:04:35Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5544453289,233,45,5544453197,347,,5544453195,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781526339,46,1,1,4,3,8gxd9ry2580pu1b1dd5ny9ymy,1,29.8,100.0,2025-02-27T18:04:34.340Z,2025-02-27T18:04:37Z,db671oj1jx2uknf12t8b3s7x0,M. Coşkun,,,5544453339,213,3.89,5544453337,212,13.6,5544453331,56,Back,5544453335,141,88.0,5544453329,107,,5544453333,140,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781526381,47,1,1,4,7,8gxd9ry2580pu1b1dd5ny9ymy,1,13.6,73.9,2025-02-27T18:04:37.541Z,2025-02-27T18:04:41Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5544453473,141,50.4,5544453475,212,18.5,5544453467,56,Back,5544453471,140,4.8,5544453477,213,4.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781526383,48,1,1,4,10,8gxd9ry2580pu1b1dd5ny9ymy,1,7.1,42.2,2025-02-27T18:04:41.300Z,2025-02-27T18:04:43Z,bl9em2c9quspd4afzwqn81xxw,T. Sander,,,5544453531,140,32.9,5544453529,56,Back,5544453533,141,32.1,5544453535,212,27.9,5544453537,213,6.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781526385,49,1,1,4,13,8gxd9ry2580pu1b1dd5ny9ymy,1,32.9,31.8,2025-02-27T18:04:43.772Z,2025-02-28T10:41:46Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,,5544453567,213,4.41,5544453559,56,Back,5544453561,140,29.6,5544453563,141,15.6,5544453565,212,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781526397,50,1,1,4,20,8gxd9ry2580pu1b1dd5ny9ymy,0,59.1,17.7,2025-02-27T18:04:50.532Z,2025-02-27T18:12:04Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,,5544453681,56,Right,5544453689,213,0.02,5544453683,140,76.8,5544453687,212,18.6,5544453685,141,18.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781528151,122,12,1,4,21,6wwwud48qahpwrfxs20334qk5,1,12.7,83.0,2025-02-27T18:04:51.946Z,2025-02-27T18:58:41Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5544464425,141,81.2,5544464423,140,23.1,5544464431,213,6.17,5544464429,212,11.0,5544464421,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781526401,51,43,1,4,23,8gxd9ry2580pu1b1dd5ny9ymy,1,0.0,0.0,2025-02-27T18:04:53.581Z,2025-02-27T18:12:01Z,1cumsropo1r0msfzxxteml1w,J. Adjei-Broni,,,5544453697,56,Right,5544464181,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781526429,50,1,1,4,26,6wwwud48qahpwrfxs20334qk5,1,20.5,73.5,2025-02-27T18:04:57.485Z,2025-02-27T18:12:51Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,,5544453847,56,Back,5544453849,140,26.7,5544453851,141,63.7,5544453853,212,9.3,5544453855,213,5.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781526435,51,4,1,4,27,6wwwud48qahpwrfxs20334qk5,1,28.0,70.8,2025-02-27T18:04:57.725Z,2025-02-27T18:05:06Z,23sc7wc7my7wes6cuaxw1v0no,J. Lindekilde,,,5544453881,285,,5544453879,265,,5544453883,233,52,5544453877,152,,5544453873,13,,5544453875,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781526419,52,4,1,4,27,8gxd9ry2580pu1b1dd5ny9ymy,0,72.0,29.2,2025-02-27T18:04:57.726Z,2025-02-27T18:05:07Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,,5544453807,265,,5544453809,286,,5544453901,233,51,5544453805,152,,5544453803,56,Center,5544453801,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781526477,52,1,1,4,38,6wwwud48qahpwrfxs20334qk5,1,30.9,51.5,2025-02-27T18:05:08.667Z,2025-02-27T18:58:52Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,,5544454087,140,46.1,5544454089,141,7.6,5544454085,56,Back,5544454093,213,5.20,5544512845,189,,5544454095,1,,5544454083,152,,5544454081,5,,5544454091,212,33.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781526481,53,1,1,4,41,6wwwud48qahpwrfxs20334qk5,1,60.3,8.6,2025-02-27T18:05:12.337Z,2025-02-27T18:05:13Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5544454101,56,Right,5544454109,213,2.11,5544454103,140,56.3,5544454107,212,8.2,5544454105,141,18.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781526487,54,1,1,4,42,6wwwud48qahpwrfxs20334qk5,1,56.1,19.8,2025-02-27T18:05:13.250Z,2025-02-27T18:05:14Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5544454149,141,6.8,5544454153,213,4.42,5544454145,56,Right,5544454151,212,9.2,5544454147,140,53.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781526517,55,1,1,4,43,6wwwud48qahpwrfxs20334qk5,1,52.2,6.8,2025-02-27T18:05:14.418Z,2025-02-27T18:05:19Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5544454287,213,2.19,5544454279,56,Back,5544454285,212,18.9,5544454283,141,29.4,5544454281,140,41.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781526527,56,1,1,4,48,6wwwud48qahpwrfxs20334qk5,1,44.8,42.7,2025-02-27T18:05:19.082Z,2025-02-27T18:05:23Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,,5544454333,213,1.08,5544454329,141,75.1,5544454325,56,Center,5544454327,140,56.0,5544454331,212,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781526537,57,1,1,4,53,6wwwud48qahpwrfxs20334qk5,1,62.5,72.6,2025-02-27T18:05:23.642Z,2025-02-27T18:05:29Z,23sc7wc7my7wes6cuaxw1v0no,J. Lindekilde,,,5544454427,212,17.7,5544454429,213,0.91,5544454425,141,93.2,5544454423,140,72.8,5544454421,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781526539,58,1,1,4,58,6wwwud48qahpwrfxs20334qk5,1,80.4,72.9,2025-02-27T18:05:29.330Z,2025-02-27T18:05:32Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,,5544454459,212,11.2,5544454457,141,57.3,5544454453,56,Center,5544454461,213,4.40,5544454455,140,77.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781526545,59,1,1,5,1,6wwwud48qahpwrfxs20334qk5,1,77.6,55.2,2025-02-27T18:05:32.218Z,2025-02-27T18:05:34Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5544454491,212,11.6,5544454493,213,6.27,5544454483,56,Center,5544454489,141,54.9,5544454487,140,88.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781526557,60,1,1,5,3,6wwwud48qahpwrfxs20334qk5,1,85.8,48.9,2025-02-27T18:05:34.051Z,2025-02-27T18:59:24Z,876cmwkx9p9wsqgdddfzmipzo,M. Staghøj Huldahl,,,5544454555,56,Center,5544454557,140,88.9,5544454561,212,10.6,5544454559,141,63.8,5544454563,213,1.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781526561,61,50,1,5,4,6wwwud48qahpwrfxs20334qk5,1,84.6,65.8,2025-02-27T18:05:35.315Z,2025-02-27T18:59:48Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,,5544454593,233,53,5544454567,56,Center,5544454569,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781526563,53,7,1,5,4,8gxd9ry2580pu1b1dd5ny9ymy,0,15.4,34.2,2025-02-27T18:05:35.316Z,2025-02-28T10:42:38Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,,5544454571,56,Back,5544978509,178,,5544454575,233,61,5544978507,385,,5544454573,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781526577,62,1,1,5,7,6wwwud48qahpwrfxs20334qk5,1,65.1,62.6,2025-02-27T18:05:37.578Z,2025-02-27T18:05:39Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,,5544454659,212,11.5,5544454655,140,76.0,5544454661,213,0.12,5544454653,56,Center,5544454657,141,64.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781526589,63,1,1,5,8,6wwwud48qahpwrfxs20334qk5,1,75.8,64.8,2025-02-27T18:05:39.250Z,2025-02-28T10:42:48Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,,5544454745,140,60.2,5544454751,213,2.93,5544454743,56,Center,5544978547,156,,5544454747,141,69.9,5544454749,212,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781526591,64,1,1,5,11,6wwwud48qahpwrfxs20334qk5,1,67.7,67.2,2025-02-27T18:05:42.034Z,2025-02-27T19:00:15Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5544454767,140,82.2,5544454773,213,5.92,5544454771,212,16.3,5544454769,141,58.7,5544468857,155,,5544454765,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781529131,136,44,1,5,14,6wwwud48qahpwrfxs20334qk5,1,85.8,56.7,2025-02-27T18:05:44.633Z,2025-02-27T19:58:51Z,876cmwkx9p9wsqgdddfzmipzo,M. Staghøj Huldahl,,,5544469699,56,Center,5544469701,286,,5544469709,233,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781526597,54,44,1,5,14,8gxd9ry2580pu1b1dd5ny9ymy,0,14.2,43.3,2025-02-27T18:05:44.634Z,2025-02-27T19:58:51Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5544454797,285,,5544469713,233,136,5544454795,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781526599,65,43,1,5,14,6wwwud48qahpwrfxs20334qk5,1,0.0,0.0,2025-02-27T18:05:44.746Z,2025-02-27T18:06:21Z,876cmwkx9p9wsqgdddfzmipzo,M. Staghøj Huldahl,,,5544454809,212,0,5544455613,144,1,5544454799,3,0,5544454807,141,63.6,5544454801,168,0,5544454805,140,83.6,5544454803,56,Center,5544454811,213,3.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781526601,66,61,1,5,14,6wwwud48qahpwrfxs20334qk5,0,83.6,63.6,2025-02-27T18:05:45.402Z,2025-02-27T19:00:33Z,876cmwkx9p9wsqgdddfzmipzo,M. Staghøj Huldahl,,,5544454815,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781526607,55,12,1,5,15,8gxd9ry2580pu1b1dd5ny9ymy,1,12.4,38.7,2025-02-27T18:05:46.316Z,2025-02-27T18:18:29Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,,5544474105,213,4.92,5544474099,140,13.2,5544474103,212,4.0,5544454833,56,Back,5544474101,141,32.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781526627,56,43,1,5,17,8gxd9ry2580pu1b1dd5ny9ymy,1,0.0,0.0,2025-02-27T18:05:48.057Z,2025-02-27T18:19:17Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5544475787,144,44,5544454955,285,0,5544454953,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781526613,67,43,1,5,17,6wwwud48qahpwrfxs20334qk5,1,0.0,0.0,2025-02-27T18:05:48.058Z,2025-02-27T18:19:16Z,876cmwkx9p9wsqgdddfzmipzo,M. Staghøj Huldahl,,,5544454879,56,Center,5544454881,286,0,5544454967,233,56,5544475785,144,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781526629,57,83,1,5,19,8gxd9ry2580pu1b1dd5ny9ymy,0,19.9,36.7,2025-02-27T18:05:50.369Z,2025-02-27T19:57:58Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,,5544454993,399,23sc7wc7my7wes6cuaxw1v0no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781526631,68,61,1,5,22,6wwwud48qahpwrfxs20334qk5,0,81.0,65.4,2025-02-27T18:05:52.610Z,2025-02-28T10:43:41Z,23sc7wc7my7wes6cuaxw1v0no,J. Lindekilde,,,5544454965,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781526639,58,61,1,5,23,8gxd9ry2580pu1b1dd5ny9ymy,0,18.4,33.0,2025-02-27T18:05:54.066Z,2025-02-28T10:43:48Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,,5544455009,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
