id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/16/value
2751857359,166,1,1,19,31,7gkglopz9cjsysn2u6sbhuvc5,1,15.0,55.7,2024-11-25T17:50:48.675Z,2024-11-25T17:50:51Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,,5383299369,140,31.0,5383299373,212,24.3,5383299371,141,81.5,5383299375,213,0.81,5383299367,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751857375,167,1,1,19,34,7gkglopz9cjsysn2u6sbhuvc5,1,32.0,82.0,2024-11-25T17:50:51.595Z,2024-11-25T17:50:54Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5383299481,213,5.69,5383299477,141,73.2,5383299475,140,40.4,5383299473,56,Back,5383299479,212,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751857395,168,1,1,19,36,7gkglopz9cjsysn2u6sbhuvc5,1,54.9,78.4,2024-11-25T17:50:54.051Z,2024-11-25T17:50:56Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5383299571,56,Left,5383299575,141,94.7,5383299573,140,60.0,5383299579,213,1.12,5383299577,212,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751857401,169,1,1,19,39,7gkglopz9cjsysn2u6sbhuvc5,0,61.7,96.9,2024-11-25T17:50:56.387Z,2024-11-25T17:50:58Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5383299625,213,5.50,5383299617,56,Center,5383299621,141,78.5,5383299619,140,73.6,5383299623,212,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751857403,188,8,1,19,41,dbl7ir1qugqz8nvp1vzn8im50,1,30.5,20.6,2024-11-25T17:50:58.566Z,2024-11-25T17:50:58Z,wrckom9vy4352nos44600ydw,T. Slotsager,,,5383299627,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751857449,190,1,1,19,44,dbl7ir1qugqz8nvp1vzn8im50,1,33.0,21.5,2024-11-25T17:51:01.738Z,2024-11-25T17:51:04Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5383299865,56,Back,5383299867,140,36.1,5383299869,141,51.9,5383299873,213,1.41,5383299871,212,20.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751857483,191,1,1,19,46,dbl7ir1qugqz8nvp1vzn8im50,1,36.1,54.3,2024-11-25T17:51:03.839Z,2024-11-25T17:51:07Z,15jhbyn4wsbd865fd9djcwaok,W. Martin,,,5383300037,213,1.68,5383300035,212,21.3,5383300029,56,Back,5383300033,141,85.4,5383300031,140,33.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751857531,192,1,1,19,50,dbl7ir1qugqz8nvp1vzn8im50,1,33.8,86.5,2024-11-25T17:51:07.342Z,2024-11-25T17:51:13Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5383300297,212,18.3,5383300295,141,64.0,5383300293,140,24.2,5383300289,56,Back,5383300299,213,4.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751857545,193,1,1,19,56,dbl7ir1qugqz8nvp1vzn8im50,1,27.7,64.9,2024-11-25T17:51:13.830Z,2024-11-25T17:51:15Z,eq15hjcxpdrl5vca2q7s4tr3e,M. Ivančević,,,5383300375,141,48.1,5383300371,56,Center,5383300377,212,29.3,5383300379,213,5.88,5383300373,140,53.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751857567,194,2,1,19,58,dbl7ir1qugqz8nvp1vzn8im50,1,53.4,48.1,2024-11-25T17:51:15.679Z,2024-11-25T17:51:20Z,e9o7q10wnhex4e8eo47mobbvt,J. Bonde,,,5383300551,7,axyrfq1u8nwcj2ss5498u8qhg,5383300553,1,,5383300499,140,85.9,5383300555,56,Center,5383300503,141,59.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751857753,171,1,1,20,21,7gkglopz9cjsysn2u6sbhuvc5,1,25.4,46.9,2024-11-25T17:51:39.035Z,2024-11-25T17:51:41Z,9l89n30nejpn2u22ygvchwnze,L. Steffensen,,,5383301491,140,45.3,5383301487,241,,5383301503,1,,5383301495,212,38.1,5383301485,155,,5383301527,189,,5383301499,213,0.99,5383301483,5,,5383301493,141,93.8,5383301489,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751857817,172,1,1,20,27,7gkglopz9cjsysn2u6sbhuvc5,1,61.5,96.8,2024-11-25T17:51:45.162Z,2024-11-25T17:51:46Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5383301801,213,3.45,5383301795,140,41.2,5383301797,141,86.8,5383301793,56,Back,5383301799,212,22.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751857895,173,1,1,20,29,7gkglopz9cjsysn2u6sbhuvc5,1,41.1,84.7,2024-11-25T17:51:46.739Z,2024-11-25T17:51:54Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,,5383302169,141,63.3,5383302173,213,3.99,5383302171,212,19.5,5383302165,56,Back,5383302167,140,28.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751857937,174,1,1,20,36,7gkglopz9cjsysn2u6sbhuvc5,1,33.3,66.6,2024-11-25T17:51:54.025Z,2024-11-25T17:51:58Z,9l89n30nejpn2u22ygvchwnze,L. Steffensen,,,5383302375,141,67.9,5383302371,56,Back,5383302377,212,11.0,5383302379,213,0.08,5383302373,140,43.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751857945,175,1,1,20,40,7gkglopz9cjsysn2u6sbhuvc5,1,45.9,60.9,2024-11-25T17:51:57.930Z,2024-11-25T17:51:59Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5383302413,141,64.3,5383302409,56,Back,5383302411,140,37.1,5383302417,213,2.90,5383302415,212,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751857955,176,1,1,20,41,7gkglopz9cjsysn2u6sbhuvc5,1,37.1,64.3,2024-11-25T17:51:59.025Z,2024-11-25T17:52:02Z,9l89n30nejpn2u22ygvchwnze,L. Steffensen,,,5383302463,212,18.6,5383302457,56,Back,5383302461,141,87.7,5383302459,140,46.2,5383302465,213,1.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751857979,177,1,1,20,44,7gkglopz9cjsysn2u6sbhuvc5,0,52.7,92.7,2024-11-25T17:52:01.891Z,2024-11-25T17:52:06Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,,5383302577,155,,5383302581,140,80.7,5383302583,141,80.9,5383302585,212,30.5,5383302587,213,6.02,5383302579,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751857977,196,44,1,20,47,dbl7ir1qugqz8nvp1vzn8im50,1,20.9,23.0,2024-11-25T17:52:04.806Z,2024-11-25T18:30:48Z,eq15hjcxpdrl5vca2q7s4tr3e,M. Ivančević,,,5383302575,285,,5383302655,233,178,5383302573,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751857987,178,44,1,20,47,7gkglopz9cjsysn2u6sbhuvc5,0,79.1,77.0,2024-11-25T17:52:04.807Z,2024-11-25T18:30:49Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5383302619,56,Center,5383302621,286,,5383302665,233,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751857981,197,1,1,20,47,dbl7ir1qugqz8nvp1vzn8im50,0,23.5,29.5,2024-11-25T17:52:05.023Z,2024-11-25T17:52:05Z,eq15hjcxpdrl5vca2q7s4tr3e,M. Ivančević,,,5383302599,212,4.9,5383302591,3,,5383302593,56,Back,5383302601,213,0.25,5383302595,140,28.0,5383302597,141,31.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751857993,179,61,1,20,48,7gkglopz9cjsysn2u6sbhuvc5,1,80.7,80.9,2024-11-25T17:52:06.065Z,2024-11-25T17:52:07Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5383302659,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751858015,180,61,1,20,50,7gkglopz9cjsysn2u6sbhuvc5,0,78.6,79.1,2024-11-25T17:52:07.826Z,2024-11-25T17:52:15Z,9nafz0c0x2qvmo5ldm0djmcq1,M. Kaastrup,,,5383302801,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751858025,181,83,1,20,54,7gkglopz9cjsysn2u6sbhuvc5,0,77.0,79.4,2024-11-25T17:52:11.545Z,2024-11-25T17:52:16Z,9nafz0c0x2qvmo5ldm0djmcq1,M. Kaastrup,,,5383303003,399,e9o7q10wnhex4e8eo47mobbvt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751858037,199,1,1,20,54,dbl7ir1qugqz8nvp1vzn8im50,1,36.5,25.9,2024-11-25T17:52:12.078Z,2024-11-25T17:52:13Z,e9o7q10wnhex4e8eo47mobbvt,J. Bonde,,,5383302915,212,10.0,5383302917,213,4.01,5383302911,140,30.3,5383302909,56,Back,5383302913,141,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751858059,200,1,1,20,55,dbl7ir1qugqz8nvp1vzn8im50,1,30.3,14.7,2024-11-25T17:52:13.070Z,2024-11-25T17:52:17Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5383303043,56,Back,5383303049,212,8.6,5383303047,141,27.3,5383303045,140,30.8,5383303051,213,1.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751858083,201,1,1,21,0,dbl7ir1qugqz8nvp1vzn8im50,1,36.2,28.6,2024-11-25T17:52:17.391Z,2024-11-25T17:52:22Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5383303197,213,4.96,5383303195,212,12.1,5383303189,56,Back,5383303193,141,11.3,5383303191,140,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751858093,202,1,1,21,5,dbl7ir1qugqz8nvp1vzn8im50,1,38.4,11.1,2024-11-25T17:52:22.558Z,2024-11-25T17:52:26Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5383303277,213,1.94,5383303275,212,9.5,5383303273,141,24.1,5383303269,56,Back,5383303271,140,35.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751858109,203,1,1,21,9,dbl7ir1qugqz8nvp1vzn8im50,1,33.2,30.7,2024-11-25T17:52:26.505Z,2024-11-25T17:52:31Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5383303385,212,32.8,5383303379,56,Back,5383303387,213,1.47,5383303389,1,,5383303381,140,36.5,5383303383,141,78.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751858111,204,50,1,21,14,dbl7ir1qugqz8nvp1vzn8im50,1,37.6,76.0,2024-11-25T17:52:31.479Z,2024-11-25T18:30:39Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5383303397,56,Back,5383303435,233,182,5383303399,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751858113,182,7,1,21,14,7gkglopz9cjsysn2u6sbhuvc5,0,62.4,24.0,2024-11-25T17:52:31.480Z,2024-11-25T17:52:36Z,139g7ilwvcpl519v3scnweg2d,L. Jensen,,,5383303417,233,204,5383303401,56,Center,5383303403,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751858171,205,1,1,21,17,dbl7ir1qugqz8nvp1vzn8im50,1,12.9,83.5,2024-11-25T17:52:35.078Z,2024-11-25T17:52:39Z,eq15hjcxpdrl5vca2q7s4tr3e,M. Ivančević,,,5383303689,141,60.6,5383303693,213,4.29,5383303687,140,6.3,5383303691,212,17.0,5383303685,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751858187,206,1,1,21,21,dbl7ir1qugqz8nvp1vzn8im50,1,6.3,60.6,2024-11-25T17:52:39.102Z,2024-11-25T17:52:40Z,4clmd8g8jogdfvauhijd7n55h,V. Myhra,,,5383303771,155,,5383303783,1,,5383303775,140,41.8,5383303779,212,37.4,5383303773,56,Back,5383303777,141,64.5,5383303781,213,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751858199,207,1,1,21,23,dbl7ir1qugqz8nvp1vzn8im50,1,41.8,64.5,2024-11-25T17:52:40.829Z,2024-11-25T17:52:44Z,axyrfq1u8nwcj2ss5498u8qhg,L. Kjerrumgaard,,,5383303865,56,Back,5383303867,140,44.8,5383303869,141,78.1,5383303873,213,1.24,5383303871,212,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751858223,208,1,1,21,27,dbl7ir1qugqz8nvp1vzn8im50,1,57.0,78.1,2024-11-25T17:52:44.318Z,2024-11-25T17:52:49Z,15jhbyn4wsbd865fd9djcwaok,W. Martin,,,5383304035,213,0.43,5383304027,56,Left,5383304031,141,88.7,5383304029,140,71.9,5383304033,212,17.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751858225,209,4,1,21,32,dbl7ir1qugqz8nvp1vzn8im50,1,73.2,89.9,2024-11-25T17:52:49.519Z,2024-11-25T18:30:27Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5383304053,56,Left,5383304059,286,,5383304051,13,,5383304057,265,,5383304107,233,183,5383304055,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751858227,183,4,1,21,32,7gkglopz9cjsysn2u6sbhuvc5,0,26.8,10.1,2024-11-25T17:52:49.520Z,2024-11-25T18:30:28Z,139g7ilwvcpl519v3scnweg2d,L. Jensen,,,5383304073,152,,5383304077,285,,5383304121,233,209,5383304071,56,Back,5383304069,13,,5383304075,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751858397,210,1,1,21,57,dbl7ir1qugqz8nvp1vzn8im50,1,72.7,88.0,2024-11-25T17:53:15.206Z,2024-11-25T17:53:18Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5383304997,141,90.5,5383304999,212,13.7,5383304993,56,Left,5383304989,5,,5383304995,140,85.6,5383304991,152,,5383305001,213,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751858405,211,1,1,22,0,dbl7ir1qugqz8nvp1vzn8im50,0,86.4,90.8,2024-11-25T17:53:17.894Z,2024-11-25T17:53:20Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5383305041,2,,5383305045,56,Center,5383305051,212,29.4,5383305049,141,47.8,5383305043,155,,5383305047,140,89.4,5383305053,213,4.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751858427,184,12,1,22,4,7gkglopz9cjsysn2u6sbhuvc5,1,9.1,45.5,2024-11-25T17:53:21.383Z,2024-11-25T17:53:22Z,9l89n30nejpn2u22ygvchwnze,L. Steffensen,,,5383305191,212,15.7,5383305185,56,Back,5383305215,15,,5383305193,213,5.93,5383305189,141,37.6,5383305187,140,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751858437,212,1,1,22,5,dbl7ir1qugqz8nvp1vzn8im50,0,69.1,70.2,2024-11-25T17:53:22.711Z,2024-11-25T17:53:23Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5383305239,155,,5383305243,140,91.6,5383305249,213,5.65,5383305241,56,Center,5383305247,212,29.2,5383305245,141,44.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751858451,185,12,1,22,7,7gkglopz9cjsysn2u6sbhuvc5,1,12.7,54.3,2024-11-25T17:53:24.696Z,2024-11-25T18:06:39Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,,5383305307,212,25.7,5383305309,213,0.19,5383305319,15,,5383305303,140,36.7,5383305305,141,61.4,5383305301,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751858493,213,1,1,22,8,dbl7ir1qugqz8nvp1vzn8im50,1,63.5,42.5,2024-11-25T17:53:25.773Z,2024-11-25T17:53:30Z,wrckom9vy4352nos44600ydw,T. Slotsager,,,5383305513,141,20.0,5383305509,56,Right,5383305519,213,4.60,5383305517,212,15.4,5383305511,140,61.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751858521,214,1,1,22,13,dbl7ir1qugqz8nvp1vzn8im50,0,70.6,10.4,2024-11-25T17:53:30.278Z,2024-11-25T17:53:34Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5383305657,2,,5383305671,1,,5383305663,140,100.0,5383305669,213,0.80,5383305667,212,46.4,5383305659,155,,5383305661,56,Center,5383305665,141,59.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751858537,186,5,1,22,16,7gkglopz9cjsysn2u6sbhuvc5,1,-1.4,40.0,2024-11-25T17:53:34.027Z,2024-11-25T19:38:56Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,,5383306525,233,215,5383305745,346,,5383305743,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751858655,215,5,1,22,16,dbl7ir1qugqz8nvp1vzn8im50,0,101.4,60.0,2024-11-25T17:53:34.027Z,2024-11-25T19:38:56Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5383306533,233,186,5383306489,56,Center,5383306491,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751858547,187,1,1,22,24,7gkglopz9cjsysn2u6sbhuvc5,1,3.2,46.6,2024-11-25T17:53:41.320Z,2024-11-25T17:53:43Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,,5383305815,141,16.5,5383305811,56,Back,5383305823,237,,5383305817,212,22.3,5383305809,124,,5383305819,213,5.12,5383305813,140,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751858565,188,1,1,22,26,7gkglopz9cjsysn2u6sbhuvc5,1,10.9,13.4,2024-11-25T17:53:43.304Z,2024-11-25T17:53:46Z,8rn42gm9xm3yunk883yan9vdg,B. Clemmensen,,,5383305953,212,14.7,5383305947,56,Back,5383305951,141,31.8,5383305949,140,3.6,5383305955,213,2.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751858577,189,1,1,22,29,7gkglopz9cjsysn2u6sbhuvc5,1,5.7,29.2,2024-11-25T17:53:46.279Z,2024-11-25T17:53:48Z,9l89n30nejpn2u22ygvchwnze,L. Steffensen,,,5383306027,140,13.9,5383306029,141,39.4,5383306031,212,11.1,5383306025,56,Back,5383306033,213,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751858621,190,1,1,22,30,7gkglopz9cjsysn2u6sbhuvc5,1,14.1,43.3,2024-11-25T17:53:47.960Z,2024-11-25T17:53:53Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,,5383306263,213,1.54,5383306257,140,14.7,5383306255,56,Back,5383306261,212,21.8,5383306259,141,75.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751858649,191,1,1,22,35,7gkglopz9cjsysn2u6sbhuvc5,1,24.4,76.9,2024-11-25T17:53:52.952Z,2024-11-25T17:53:57Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,,5383306453,56,Back,5383306459,212,31.2,5383306457,141,36.1,5383306455,140,10.9,5383306461,213,4.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751858677,192,1,1,22,40,7gkglopz9cjsysn2u6sbhuvc5,1,10.9,33.4,2024-11-25T17:53:57.703Z,2024-11-25T17:54:00Z,9l89n30nejpn2u22ygvchwnze,L. Steffensen,,,5383306595,56,Back,5383306603,213,0.19,5383306601,212,13.7,5383306597,140,23.7,5383306599,141,37.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751858713,193,1,1,22,43,7gkglopz9cjsysn2u6sbhuvc5,1,24.0,31.3,2024-11-25T17:54:00.703Z,2024-11-25T17:54:05Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,,5383306765,56,Back,5383306767,140,25.2,5383306773,213,4.78,5383306769,141,4.1,5383306771,212,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751858735,194,1,1,22,47,7gkglopz9cjsysn2u6sbhuvc5,0,38.5,24.3,2024-11-25T17:54:04.928Z,2024-11-25T17:54:06Z,8rn42gm9xm3yunk883yan9vdg,B. Clemmensen,,,5383306871,1,,5383306863,141,42.8,5383306869,213,0.35,5383306859,56,Center,5383306861,140,71.0,5383306865,212,36.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751858753,217,1,1,22,49,dbl7ir1qugqz8nvp1vzn8im50,1,31.5,58.4,2024-11-25T17:54:06.684Z,2024-11-25T17:54:08Z,wrckom9vy4352nos44600ydw,T. Slotsager,,,5383306935,212,11.7,5383306937,213,0.69,5383306931,140,40.1,5383306929,56,Back,5383306933,141,69.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751858801,218,1,1,22,51,dbl7ir1qugqz8nvp1vzn8im50,1,39.1,65.7,2024-11-25T17:54:08.477Z,2024-11-25T17:54:14Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5383307159,141,32.8,5383307155,56,Back,5383307161,212,22.5,5383307157,140,36.8,5383307163,213,4.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751858807,219,1,1,22,56,dbl7ir1qugqz8nvp1vzn8im50,1,43.0,27.3,2024-11-25T17:54:14.037Z,2024-11-25T17:54:15Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5383307209,140,41.6,5383307211,141,36.1,5383307213,212,6.2,5383307215,213,1.81,5383307207,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751858825,220,1,1,22,57,dbl7ir1qugqz8nvp1vzn8im50,1,41.6,36.1,2024-11-25T17:54:15.069Z,2024-11-25T17:54:19Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5383307325,56,Back,5383307333,213,4.92,5383307327,140,43.8,5383307329,141,19.7,5383307331,212,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751858849,221,1,1,23,2,dbl7ir1qugqz8nvp1vzn8im50,1,55.6,17.4,2024-11-25T17:54:19.309Z,2024-11-25T17:54:31Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,1.0,,5383307455,212,16.5,5383307451,140,69.0,5383307457,213,0.55,5383307703,210,15,5383307449,56,Center,5383307453,141,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751858851,222,15,1,23,4,dbl7ir1qugqz8nvp1vzn8im50,1,74.9,37.6,2024-11-25T17:54:21.870Z,2024-11-25T19:48:13Z,e9o7q10wnhex4e8eo47mobbvt,J. Bonde,,,5383307465,56,Center,5383307735,146,80.5,5383307605,82,,5383307749,233,195,5383307739,230,97.3,5383307733,215,,5383307721,78,,5383307463,18,,5383307723,29,,5383307461,22,,5383307731,103,19,5383307729,102,50.4,5383307601,72,5383307737,147,5383307725,55,221,5383307741,231,47.8,40.4,,,,,,,,,,,,
2751858863,195,10,1,23,4,7gkglopz9cjsysn2u6sbhuvc5,1,21.5,63.5,2024-11-25T17:54:21.970Z,2024-11-25T18:07:39Z,9l89n30nejpn2u22ygvchwnze,L. Steffensen,,,5383307761,233,222,5383307515,94,,5383307517,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751858891,197,1,1,23,9,7gkglopz9cjsysn2u6sbhuvc5,1,29.6,24.1,2024-11-25T17:54:26.503Z,2024-11-25T17:54:30Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,,5383307677,140,20.5,5383307681,212,9.8,5383307683,213,2.91,5383307675,56,Back,5383307679,141,27.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751858917,223,43,1,23,12,dbl7ir1qugqz8nvp1vzn8im50,1,0.0,0.0,2024-11-25T17:54:29.477Z,2024-11-25T17:55:21Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5383308291,399,139g7ilwvcpl519v3scnweg2d,5383309753,144,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751858915,198,1,1,23,12,7gkglopz9cjsysn2u6sbhuvc5,1,20.4,27.4,2024-11-25T17:54:30.063Z,2024-11-25T17:54:33Z,139g7ilwvcpl519v3scnweg2d,L. Jensen,,,5383307825,141,36.0,5383307827,212,11.0,5383307829,213,0.56,5383307821,56,Back,5383307823,140,29.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751858971,199,1,1,23,16,7gkglopz9cjsysn2u6sbhuvc5,1,32.4,41.9,2024-11-25T17:54:33.350Z,2024-11-25T17:54:39Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,,5383308075,212,35.4,5383308069,56,Back,5383308071,140,47.4,5383308077,213,1.11,5383308073,141,88.6,5383308079,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
