id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2799578633,34,1,1,3,14,7gkglopz9cjsysn2u6sbhuvc5,0,40.8,20.4,2025-04-12T12:03:20.980Z,2025-04-12T12:03:23Z,9l89n30nejpn2u22ygvchwnze,L. Steffensen,,5643547827,213,6.15,5643547817,155,,5643547821,140,73.8,5643547819,56,Right,5643547829,1,,5643547825,212,34.9,5643547823,141,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799578665,25,1,1,3,16,bd4qakf7j0wwie8wke9km7uj8,1,18.8,91.5,2025-04-12T12:03:23.173Z,2025-04-12T12:03:24Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,5643548067,213,0.13,5643548053,56,Back,5643548063,212,13.1,5643548055,140,31.2,5643548051,3,,5643548059,141,94.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799578707,27,1,1,3,18,bd4qakf7j0wwie8wke9km7uj8,1,31.2,94.1,2025-04-12T12:03:24.821Z,2025-04-12T12:03:27Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,5643548285,212,7.5,5643548283,141,86.3,5643548279,56,Back,5643548287,213,5.49,5643548281,140,36.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799578819,28,1,1,3,20,bd4qakf7j0wwie8wke9km7uj8,1,35.1,86.5,2025-04-12T12:03:27.004Z,2025-04-12T14:24:37Z,4lac0f1ev5usxpka7gaev3hii,M. Kristensen,,5643548871,212,20.3,5643548869,141,67.8,5643548861,56,Back,5643548873,213,3.82,5643548865,140,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799630993,412,1,1,3,21,bd4qakf7j0wwie8wke9km7uj8,0,20.4,66.7,2025-04-12T12:03:27.390Z,2025-04-12T12:57:16Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,5643823779,213,4.67,5643823771,56,Back,5643823777,212,18.3,5643823773,140,19.7,5643823775,141,39.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799578825,35,3,1,3,27,7gkglopz9cjsysn2u6sbhuvc5,0,76.0,66.8,2025-04-12T12:03:33.740Z,2025-04-12T14:14:06Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,5643832471,233,29,5643548907,56,Center,5643549159,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799578833,29,7,1,3,27,bd4qakf7j0wwie8wke9km7uj8,0,24.0,33.2,2025-04-12T12:03:33.741Z,2025-04-12T14:24:42Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,5643548959,56,Back,5643824617,285,,5643832467,233,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799632771,393,1,1,3,28,7gkglopz9cjsysn2u6sbhuvc5,0,71.7,66.9,2025-04-12T12:03:34.390Z,2025-04-12T12:59:47Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,5643833625,233,30,5643833623,236,,5643833543,213,0.25,5643833539,141,69.3,5643833535,56,Center,5643833537,140,77.7,5643833541,212,6.5,5643833629,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799578857,30,74,1,3,28,bd4qakf7j0wwie8wke9km7uj8,1,19.8,33.6,2025-04-12T12:03:34.391Z,2025-04-12T14:24:44Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,5643549077,56,Back,5643833651,233,393,5643549079,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799578897,31,5,1,3,31,bd4qakf7j0wwie8wke9km7uj8,0,21.6,-1.5,2025-04-12T12:03:37.612Z,2025-04-12T14:19:37Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,5643549307,347,,5643549493,233,36,5643549305,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799578883,36,5,1,3,31,7gkglopz9cjsysn2u6sbhuvc5,1,78.4,101.5,2025-04-12T12:03:37.612Z,2025-04-12T14:09:56Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,5643549417,233,31,5643549249,347,,5643549247,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799579097,37,1,1,3,33,7gkglopz9cjsysn2u6sbhuvc5,1,70.9,100.0,2025-04-12T12:03:39.524Z,2025-04-12T12:03:48Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,5643550423,213,3.81,5643550413,56,Left,5643550417,140,58.1,5643550409,107,,5643550421,212,17.1,5643550419,141,86.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799579187,38,1,1,3,42,7gkglopz9cjsysn2u6sbhuvc5,1,36.4,88.4,2025-04-12T12:03:49.277Z,2025-04-12T12:03:53Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,5643550863,141,85.1,5643550865,212,50.0,5643550871,1,,5643550861,140,84.0,5643550859,56,Left,5643550857,155,,5643550867,213,6.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799579249,39,1,1,3,47,7gkglopz9cjsysn2u6sbhuvc5,1,90.6,86.9,2025-04-12T12:03:53.596Z,2025-04-12T12:03:57Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,5643551203,56,Left,5643551205,140,82.1,5643551207,141,89.6,5643551209,212,9.1,5643551211,213,2.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799579267,40,1,1,3,50,7gkglopz9cjsysn2u6sbhuvc5,1,85.3,89.1,2025-04-12T12:03:57.044Z,2025-04-12T12:03:57Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,5643551345,213,0.27,5643551343,212,6.2,5643551337,56,Left,5643551339,140,91.0,5643551341,141,91.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799579275,41,1,1,3,51,7gkglopz9cjsysn2u6sbhuvc5,0,91.0,91.5,2025-04-12T12:03:57.805Z,2025-04-12T12:03:59Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,5643551411,213,4.93,5643551409,212,3.9,5643551531,286,,5643551527,233,32,5643551407,141,85.9,5643551403,56,Left,5643551525,236,,5643551405,140,91.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799579289,32,74,1,3,51,bd4qakf7j0wwie8wke9km7uj8,1,14.4,3.8,2025-04-12T12:03:57.806Z,2025-04-12T14:14:20Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,5643551557,233,41,5643551461,56,Back,5643551465,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799579319,33,5,1,3,54,bd4qakf7j0wwie8wke9km7uj8,0,17.2,-2.0,2025-04-12T12:04:00.485Z,2025-04-12T12:04:08Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,5643551981,233,42,5643551623,347,,5643551621,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799579391,42,5,1,3,54,7gkglopz9cjsysn2u6sbhuvc5,1,82.8,102.0,2025-04-12T12:04:00.485Z,2025-04-12T14:19:37Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,5643551915,56,Left,5643551947,233,33,5643551917,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799579809,43,1,1,4,10,7gkglopz9cjsysn2u6sbhuvc5,1,85.9,100.0,2025-04-12T12:04:17.301Z,2025-04-12T12:04:22Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,5643553995,141,68.7,5643553979,107,,5643554001,213,4.99,5643553981,56,Center,5643554003,1,,5643553989,140,92.1,5643553999,212,23.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799579815,44,61,1,4,15,7gkglopz9cjsysn2u6sbhuvc5,0,92.1,68.7,2025-04-12T12:04:22.164Z,2025-04-12T12:04:22Z,9l89n30nejpn2u22ygvchwnze,L. Steffensen,,5643554013,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799580091,34,12,1,4,16,bd4qakf7j0wwie8wke9km7uj8,1,12.2,26.5,2025-04-12T12:04:22.524Z,2025-04-12T12:04:34Z,7pnxa8wzxx5qxevcckxdd62tx,E. Nielsen,,5643555433,140,53.3,5643555435,141,8.5,5643555431,56,Right,5643555439,213,6.01,5643555437,212,44.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799580105,45,1,1,4,24,7gkglopz9cjsysn2u6sbhuvc5,1,38.5,79.0,2025-04-12T12:04:30.851Z,2025-04-12T12:04:34Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,5643555489,56,Left,5643555499,1,,5643555491,140,83.8,5643555495,212,47.6,5643555487,155,,5643555493,141,80.6,5643555497,213,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799580097,35,4,1,4,27,bd4qakf7j0wwie8wke9km7uj8,1,15.9,18.2,2025-04-12T12:04:33.852Z,2025-04-12T14:09:16Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,5643555669,233,46,5643555607,13,,5643555613,152,,5643555615,285,,5643555609,294,,5643555611,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799580113,46,4,1,4,27,7gkglopz9cjsysn2u6sbhuvc5,0,84.1,81.8,2025-04-12T12:04:33.853Z,2025-04-12T14:09:56Z,ag1psg17osvgbq5fz9xo7kmj8,Z. Dalügge,,5643555719,233,35,5644270891,294,,5643555637,152,,5643555641,286,,5643555635,56,Left,5643555633,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799580271,36,1,1,4,33,bd4qakf7j0wwie8wke9km7uj8,1,17.1,15.0,2025-04-12T12:04:39.707Z,2025-04-12T12:04:42Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,5643556423,212,22.8,5643556413,5,,5643556415,152,,5643556425,213,1.52,5643556421,141,48.5,5643556419,140,18.2,5643556417,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799580299,37,1,1,4,35,bd4qakf7j0wwie8wke9km7uj8,1,18.2,48.5,2025-04-12T12:04:42.099Z,2025-04-12T12:04:44Z,4rhxehi019n7z1z1m7a39w1sk,K. Nyegaard,,5643556517,212,13.2,5643556515,141,44.2,5643556513,140,5.9,5643556511,56,Back,5643556519,213,3.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799580355,38,1,1,4,37,bd4qakf7j0wwie8wke9km7uj8,1,6.6,42.7,2025-04-12T12:04:43.995Z,2025-04-12T12:04:46Z,c4esrbgbv6v715768v2cb676d,F. Schram,,5643556815,213,4.79,5643556805,56,Back,5643556807,140,8.0,5643556809,141,16.1,5643556811,212,18.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799580381,39,1,1,4,40,bd4qakf7j0wwie8wke9km7uj8,1,8.1,15.9,2025-04-12T12:04:46.691Z,2025-04-12T12:04:48Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,5643556949,212,10.1,5643556951,213,5.12,5643556947,141,2.2,5643556943,56,Back,5643556945,140,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799580407,40,1,1,4,41,bd4qakf7j0wwie8wke9km7uj8,0,11.9,2.2,2025-04-12T12:04:47.915Z,2025-04-12T12:04:50Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,5643557113,140,27.6,5643557115,141,7.6,5643557119,213,0.22,5643557111,56,Back,5643557117,212,16.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799580439,48,1,1,4,44,7gkglopz9cjsysn2u6sbhuvc5,0,73.7,87.2,2025-04-12T12:04:50.564Z,2025-04-12T12:04:51Z,9l89n30nejpn2u22ygvchwnze,L. Steffensen,,5643557247,213,5.43,5643557241,140,78.7,5643557239,56,Center,5643557245,212,8.0,5643557243,141,78.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799580445,41,8,1,4,44,bd4qakf7j0wwie8wke9km7uj8,1,24.4,9.4,2025-04-12T12:04:51.379Z,2025-04-12T12:04:51Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,5643557277,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799580533,43,1,1,4,46,bd4qakf7j0wwie8wke9km7uj8,0,28.6,15.9,2025-04-12T12:04:53.243Z,2025-04-12T12:04:55Z,cf6zq49y8v1ekw07e7yi3uac,A. Maarup,,5643557655,56,Center,5643557663,213,0.41,5643557657,140,54.5,5643557659,141,33.4,5643557661,212,29.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799580613,50,1,1,4,51,7gkglopz9cjsysn2u6sbhuvc5,1,53.7,64.0,2025-04-12T12:04:58.331Z,2025-04-12T12:05:00Z,9l89n30nejpn2u22ygvchwnze,L. Steffensen,,5643558089,141,58.8,5643558087,140,63.0,5643558093,213,5.94,5643558085,56,Center,5643558091,212,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799580631,51,1,1,4,54,7gkglopz9cjsysn2u6sbhuvc5,0,65.2,62.6,2025-04-12T12:05:00.827Z,2025-04-12T12:05:01Z,ag1psg17osvgbq5fz9xo7kmj8,Z. Dalügge,,5643558173,140,72.1,5643558175,141,50.1,5643558171,56,Center,5643558179,213,5.42,5643558177,212,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799580683,45,1,1,4,56,bd4qakf7j0wwie8wke9km7uj8,1,22.2,40.7,2025-04-12T12:05:02.803Z,2025-04-12T12:05:04Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,5643558417,213,3.09,5643558415,212,16.6,5643558413,141,41.9,5643558411,140,6.4,5643558409,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799580809,46,1,1,4,57,bd4qakf7j0wwie8wke9km7uj8,0,7.8,45.8,2025-04-12T12:05:04.284Z,2025-04-12T14:24:51Z,c4esrbgbv6v715768v2cb676d,F. Schram,,5643588439,141,46.6,5643588441,212,53.9,5643559183,56,Center,5643588437,140,59.1,5643588443,213,0.01,5643588435,157,,5643588445,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799580821,52,4,1,4,58,7gkglopz9cjsysn2u6sbhuvc5,1,39.8,50.9,2025-04-12T12:05:04.600Z,2025-04-12T14:25:39Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,5644262505,286,,5643564131,56,Back,5644262497,233,90,5643564125,13,,5643564135,152,,5643564127,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799586493,90,4,1,4,58,bd4qakf7j0wwie8wke9km7uj8,0,60.2,49.1,2025-04-12T12:05:04.601Z,2025-04-12T14:14:05Z,m031ocyfq011rual3olkegdm,A. Taranis,,5643589609,152,,5643589611,285,,5643589607,56,Center,5644262559,233,52,5643589605,295,,5643589603,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799581161,53,1,1,5,23,7gkglopz9cjsysn2u6sbhuvc5,0,44.4,49.0,2025-04-12T12:05:30.027Z,2025-04-12T12:06:31Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,5643560923,1,,5643560911,241,,5643560919,212,32.1,5643560909,155,,5643560915,140,71.2,5643560913,56,Center,5643560907,5,,5643560917,141,26.4,5643560921,213,5.78,,,,,,,,,,,,,,,,,,,,,,,,,,
2799581197,47,1,1,5,26,bd4qakf7j0wwie8wke9km7uj8,1,14.4,72.4,2025-04-12T12:05:33.379Z,2025-04-12T12:05:35Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,5643561131,3,,5643561139,212,8.4,5643561133,56,Back,5643561135,140,22.3,5643561141,213,0.17,5643561137,141,74.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799581287,48,1,1,5,28,bd4qakf7j0wwie8wke9km7uj8,1,21.6,75.3,2025-04-12T12:05:35.331Z,2025-04-12T12:05:39Z,81c40rn7lrb39qu0sam8kv6dw,O. Skolnik,,5643561507,140,54.9,5643561503,157,,5643561513,213,5.86,5643561505,56,Center,5643561515,1,,5643561511,212,38.3,5643561509,141,52.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799581371,50,1,1,5,35,bd4qakf7j0wwie8wke9km7uj8,1,65.3,60.5,2025-04-12T12:05:41.914Z,2025-04-12T12:05:43Z,7pnxa8wzxx5qxevcckxdd62tx,E. Nielsen,,5643561919,140,77.6,5643561921,141,37.0,5643561917,56,Center,5643561923,212,20.5,5643561925,213,5.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799581385,51,1,1,5,37,bd4qakf7j0wwie8wke9km7uj8,0,77.7,36.9,2025-04-12T12:05:43.603Z,2025-04-12T12:05:44Z,d106tu53y5q02yu36iojbou8k,A. Jensen,,5643562015,140,87.1,5643562013,56,Center,5643562017,141,51.5,5643562019,212,14.0,5643562021,213,0.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799581423,54,8,1,5,39,7gkglopz9cjsysn2u6sbhuvc5,1,12.3,56.1,2025-04-12T12:05:46.372Z,2025-04-12T12:05:46Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,5643562191,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799581465,55,12,1,5,41,7gkglopz9cjsysn2u6sbhuvc5,1,10.1,55.4,2025-04-12T12:05:47.555Z,2025-04-12T12:05:49Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,5643562409,140,0.0,5643562419,213,2.67,5643562415,141,63.6,5643562407,56,Back,5643562417,212,12.4,5643562557,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799581469,52,6,1,5,41,bd4qakf7j0wwie8wke9km7uj8,1,95.0,42.6,2025-04-12T12:05:48.310Z,2025-04-12T14:19:27Z,d106tu53y5q02yu36iojbou8k,A. Jensen,,5643562707,75,,5643562705,56,Center,5643562755,233,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799581477,56,6,1,5,41,7gkglopz9cjsysn2u6sbhuvc5,0,5.0,57.4,2025-04-12T12:05:48.310Z,2025-04-12T12:05:55Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,5643562795,233,52,5643562677,56,Back,5643562679,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799582337,53,1,1,6,25,bd4qakf7j0wwie8wke9km7uj8,0,99.7,0.5,2025-04-12T12:06:32.203Z,2025-04-12T14:25:44Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,5643567069,141,53.8,5643567081,213,1.76,5644169727,6,,5644169269,155,,5643567073,212,36.9,5644170491,224,,5644169263,2,,5643567067,140,93.0,5644169271,1,,5643567065,56,,,,,,,Center,,,,,,,,,,,,,,,,,
2799582387,57,12,1,6,27,7gkglopz9cjsysn2u6sbhuvc5,1,12.3,49.3,2025-04-12T12:06:34.363Z,2025-04-12T12:06:38Z,9l89n30nejpn2u22ygvchwnze,L. Steffensen,,5643567309,56,Back,5643567311,140,27.0,5643567317,213,0.47,5643567313,141,60.9,5643567315,212,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799582351,54,1,1,6,30,bd4qakf7j0wwie8wke9km7uj8,0,77.1,38.8,2025-04-12T12:06:36.482Z,2025-04-12T12:06:39Z,m031ocyfq011rual3olkegdm,A. Taranis,,5643567385,286,,5643567379,233,58,5643567131,56,Center,5643567139,213,5.75,5643567133,140,80.2,5643567377,236,,5643567135,141,36.0,5643567137,212,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799582393,58,74,1,6,30,7gkglopz9cjsysn2u6sbhuvc5,1,29.6,67.9,2025-04-12T12:06:36.483Z,2025-04-12T14:14:21Z,ag1psg17osvgbq5fz9xo7kmj8,Z. Dalügge,,5643567351,56,Back,5643567419,233,54,5643567353,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799582447,55,1,1,6,32,bd4qakf7j0wwie8wke9km7uj8,1,71.7,37.3,2025-04-12T12:06:38.858Z,2025-04-12T12:06:42Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,5643567665,140,81.2,5643567663,56,Right,5643567667,141,11.0,5643567671,213,5.22,5643567669,212,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799582459,56,1,1,6,35,bd4qakf7j0wwie8wke9km7uj8,0,81.2,11.0,2025-04-12T12:06:42.370Z,2025-04-12T14:25:49Z,aejgqvdw1jftxaa538kaa15w4,O. Juul,,5643567727,140,87.1,5643567723,155,,5643567733,213,1.34,5643567725,56,Center,5643567721,2,,5643567731,212,26.8,5643567729,141,49.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799582465,59,12,1,6,36,7gkglopz9cjsysn2u6sbhuvc5,1,12.6,56.7,2025-04-12T12:06:42.642Z,2025-04-12T12:06:44Z,9l89n30nejpn2u22ygvchwnze,L. Steffensen,,5643567751,56,Back,5643567759,213,0.41,5643567815,15,,5643567755,141,62.6,5643567753,140,21.5,5643567757,212,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799582657,61,1,1,6,38,7gkglopz9cjsysn2u6sbhuvc5,1,23.3,65.2,2025-04-12T12:06:45.146Z,2025-04-12T12:06:53Z,ag1psg17osvgbq5fz9xo7kmj8,Z. Dalügge,,5643568735,56,Back,5643568741,141,81.1,5643568737,140,26.4,5643568745,212,11.3,5643568747,213,1.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799582749,62,1,1,6,46,7gkglopz9cjsysn2u6sbhuvc5,1,28.9,81.4,2025-04-12T12:06:53.146Z,2025-04-12T12:06:58Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,5643569255,212,49.4,5643569253,141,17.3,5643569257,213,5.20,5643569249,56,Right,5643569245,155,,5643569247,196,,5643569251,140,51.0,5643569259,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799582805,63,1,1,6,51,7gkglopz9cjsysn2u6sbhuvc5,1,54.1,17.6,2025-04-12T12:06:57.818Z,2025-04-12T12:07:00Z,139g7ilwvcpl519v3scnweg2d,L. Jensen,,5643569551,140,38.9,5643569555,212,16.4,5643569553,141,23.4,5643569557,213,2.90,5643569549,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799582883,64,1,1,6,54,7gkglopz9cjsysn2u6sbhuvc5,1,38.3,24.3,2025-04-12T12:07:00.642Z,2025-04-12T12:07:04Z,9l89n30nejpn2u22ygvchwnze,L. Steffensen,,5643569981,212,15.8,5643569975,56,Back,5643569977,140,36.3,5643569983,213,1.70,5643569979,141,47.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799582937,65,1,1,6,57,7gkglopz9cjsysn2u6sbhuvc5,1,35.2,51.6,2025-04-12T12:07:03.978Z,2025-04-12T12:07:06Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,5643570299,213,6.24,5643570289,140,48.9,5643570287,56,Back,5643570293,141,50.7,5643570295,212,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799582971,66,1,1,7,0,7gkglopz9cjsysn2u6sbhuvc5,0,49.8,52.8,2025-04-12T12:07:06.642Z,2025-04-12T12:07:08Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,5643570531,141,87.4,5643570529,140,61.9,5643570527,56,Left,5643570533,212,26.7,5643570535,213,1.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799583025,57,8,1,7,4,bd4qakf7j0wwie8wke9km7uj8,1,23.1,7.6,2025-04-12T12:07:11.074Z,2025-04-12T12:07:11Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,5643570777,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799583029,67,61,1,7,4,7gkglopz9cjsysn2u6sbhuvc5,1,63.6,89.1,2025-04-12T12:07:11.359Z,2025-04-12T12:07:11Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,5643570815,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799583227,58,5,1,7,5,bd4qakf7j0wwie8wke9km7uj8,1,32.6,-1.8,2025-04-12T12:07:12.267Z,2025-04-12T14:19:37Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,5643571847,233,68,5643571827,347,,5643571825,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799583065,68,5,1,7,5,7gkglopz9cjsysn2u6sbhuvc5,0,67.4,101.8,2025-04-12T12:07:12.267Z,2025-04-12T14:19:38Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,5643571005,56,Left,5643571007,347,,5643571899,233,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799583259,59,1,1,7,13,bd4qakf7j0wwie8wke9km7uj8,1,27.1,0.0,2025-04-12T12:07:20.369Z,2025-04-12T12:07:22Z,duvhbifjh37mvlm46akiy431m,M. Juhl,,5643572007,213,2.43,5643572001,140,15.8,5643571999,56,Back,5643572005,212,15.6,5643572003,141,14.4,5643571997,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799583321,60,1,1,7,15,bd4qakf7j0wwie8wke9km7uj8,1,15.8,14.4,2025-04-12T12:07:22.194Z,2025-04-12T12:07:25Z,g2cgdv428rmpmb0om40ldses,M. Lysholm,,5643572347,212,25.7,5643572345,141,50.0,5643572343,140,7.5,5643572349,213,1.92,5643572341,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
