id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/8/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/13/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/10/value
2726911315,228,7,1,22,1,6wwwud48qahpwrfxs20334qk5,1,10.8,27.6,2024-09-28T13:25:12.422Z,2024-09-28T14:04:13Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5247132709,285,,5247132705,56,Back,5247132839,233,235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726911359,229,1,1,22,3,6wwwud48qahpwrfxs20334qk5,1,12.2,40.7,2024-09-28T13:25:14.813Z,2024-09-28T13:25:17Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5247132955,140,35.0,5247132961,213,0.41,5247132959,212,26.0,5247132957,141,55.8,5247132953,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726911385,231,1,1,22,5,6wwwud48qahpwrfxs20334qk5,1,35.2,59.3,2024-09-28T13:25:16.693Z,2024-09-28T13:36:31Z,9jqox80arzpytv1b136jobhpm,A. Bøndergaard,,,5247133089,140,46.8,5247133093,212,12.8,5247133095,213,5.98,5247133091,141,53.6,5247133087,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726911533,236,83,1,22,13,ajtb177oqwawkdwbqhldmq6mx,0,19.8,42.4,2024-09-28T13:25:24.851Z,2024-09-28T15:12:43Z,15nwvne76hmc6vgtju60bl7md,J. Okore,,,5248103909,399,y4dl1rer075c9wz6zhx7skbt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726911619,232,1,1,22,14,6wwwud48qahpwrfxs20334qk5,1,77.6,69.9,2024-09-28T13:25:25.382Z,2024-09-28T13:36:44Z,y4dl1rer075c9wz6zhx7skbt,O. Buch,1.0,,5247134445,140,81.3,5247134449,212,15.5,5247134443,56,Center,5247200879,210,13,5247134451,213,4.97,5247134447,141,47.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726911621,233,13,1,22,21,6wwwud48qahpwrfxs20334qk5,1,82.1,49.6,2024-09-28T13:25:32.949Z,2024-09-28T13:36:46Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,,5247200919,75,,5247200107,153,,5247200103,72,,5247200101,23,,5247200933,146,84.0,5247200937,230,98.8,5247134473,56,Center,5247200935,147,46.6,5247200939,231,5247200931,215,,5247134471,18,5247200921,29,,49.5,5247200929,103,13.9,5247200923,55,5247200927,102,11.1,,,,,,,232,,,,,
2726911595,237,61,1,22,22,ajtb177oqwawkdwbqhldmq6mx,1,14.7,50.0,2024-09-28T13:25:33.941Z,2024-09-28T15:21:44Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5247134283,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726911675,239,1,1,22,24,ajtb177oqwawkdwbqhldmq6mx,1,14.9,70.0,2024-09-28T13:25:36.115Z,2024-09-28T13:25:37Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5247134771,213,3.80,5247134769,212,16.5,5247134755,56,Back,5247134765,140,2.5,5247134767,141,55.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726911761,240,1,1,22,28,ajtb177oqwawkdwbqhldmq6mx,1,4.7,54.8,2024-09-28T13:25:39.299Z,2024-09-28T13:25:43Z,9y3vs6l0mjj38z0kw062jlh3p,A. Vaporakis,,,5247135295,213,0.95,5247135291,141,96.8,5247135287,56,Back,5247135297,1,,5247135289,140,24.0,5247135293,212,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726911767,241,43,1,22,32,ajtb177oqwawkdwbqhldmq6mx,1,0.0,0.0,2024-09-28T13:25:43.620Z,2024-09-28T13:25:57Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5247136705,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726911871,242,1,1,22,33,ajtb177oqwawkdwbqhldmq6mx,1,24.0,96.8,2024-09-28T13:25:44.876Z,2024-09-28T15:17:33Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5247135973,56,Back,5247135977,141,90.9,5247135975,140,43.1,5247135979,212,20.5,5247135981,213,6.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726911899,243,1,1,22,34,ajtb177oqwawkdwbqhldmq6mx,0,43.1,90.9,2024-09-28T13:25:45.523Z,2024-09-28T15:17:31Z,4a0jmv6qmwn01iuqp1mhnyzth,N. Thomsen,,,5247136161,213,0.36,5247136155,140,60.3,5247136159,212,19.3,5247136153,56,Left,5247136157,141,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726911967,234,5,1,22,35,6wwwud48qahpwrfxs20334qk5,1,40.8,-1.0,2024-09-28T13:25:47.270Z,2024-09-28T14:03:51Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,,5247136569,233,244,5247136533,347,,5247136531,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726911903,244,5,1,22,35,ajtb177oqwawkdwbqhldmq6mx,0,59.2,101.0,2024-09-28T13:25:47.270Z,2024-09-28T14:03:52Z,4a0jmv6qmwn01iuqp1mhnyzth,N. Thomsen,,,5247136173,56,Left,5247136637,233,234,5247136175,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726912039,235,1,1,22,43,6wwwud48qahpwrfxs20334qk5,1,43.9,0.0,2024-09-28T13:25:55.069Z,2024-09-28T13:25:59Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5247136901,140,33.4,5247136905,212,13.6,5247136907,213,2.52,5247136903,141,10.3,5247136897,107,,5247136899,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726912099,236,1,1,22,48,6wwwud48qahpwrfxs20334qk5,1,34.6,13.4,2024-09-28T13:25:59.333Z,2024-09-28T13:26:02Z,dgcbjg2ymgi70yv1n8ugkv02c,A. Andersen,,,5247137221,140,26.5,5247137225,212,14.7,5247137223,141,31.0,5247137227,213,2.19,5247137219,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726912125,237,1,1,22,50,6wwwud48qahpwrfxs20334qk5,1,25.9,33.0,2024-09-28T13:26:02.229Z,2024-09-28T13:26:04Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5247137385,56,Back,5247137389,141,32.8,5247137393,213,6.27,5247137387,140,40.9,5247137391,212,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726912169,238,1,1,22,53,6wwwud48qahpwrfxs20334qk5,1,43.0,32.8,2024-09-28T13:26:04.517Z,2024-09-28T13:26:06Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5247137629,141,39.8,5247137625,56,Back,5247137699,156,,5247137627,140,32.1,5247137635,213,2.75,5247137631,212,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726912245,239,1,1,22,54,6wwwud48qahpwrfxs20334qk5,1,31.9,39.8,2024-09-28T13:26:05.918Z,2024-09-28T13:26:10Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5247138129,3,,5247138133,140,61.5,5247138137,212,35.8,5247138141,1,,5247138139,213,5.77,5247138135,141,13.8,5247138131,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726912257,240,50,1,22,58,6wwwud48qahpwrfxs20334qk5,1,63.3,11.8,2024-09-28T13:26:09.863Z,2024-09-28T13:26:15Z,4m3slt6iikaxklqd12i719rl5,M. Opondo,,,5247138463,233,245,5247138209,286,,5247138207,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726912289,245,7,1,22,58,ajtb177oqwawkdwbqhldmq6mx,0,36.7,88.2,2024-09-28T13:26:09.864Z,2024-09-28T13:26:14Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5247138405,233,240,5247138341,56,Back,5247138343,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726912271,241,61,1,22,59,6wwwud48qahpwrfxs20334qk5,1,61.8,12.3,2024-09-28T13:26:10.343Z,2024-09-28T13:26:10Z,4m3slt6iikaxklqd12i719rl5,M. Opondo,,,5247138267,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726912325,242,1,1,23,0,6wwwud48qahpwrfxs20334qk5,1,68.3,7.1,2024-09-28T13:26:12.038Z,2024-09-28T13:26:13Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5247138523,56,Right,5247138535,213,2.87,5247138533,212,10.8,5247138529,141,11.3,5247138525,140,58.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726912343,243,1,1,23,1,6wwwud48qahpwrfxs20334qk5,1,58.4,11.3,2024-09-28T13:26:12.701Z,2024-09-28T13:26:13Z,4m3slt6iikaxklqd12i719rl5,M. Opondo,,,5247138597,141,20.3,5247138593,56,Right,5247138595,140,59.4,5247138599,212,6.2,5247138601,213,1.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726912359,244,1,1,23,2,6wwwud48qahpwrfxs20334qk5,1,59.6,20.3,2024-09-28T13:26:13.453Z,2024-09-28T13:26:14Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5247138703,213,4.48,5247138701,212,9.4,5247138695,56,Right,5247138699,141,6.8,5247138697,140,57.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726912407,245,1,1,23,3,6wwwud48qahpwrfxs20334qk5,1,57.5,6.8,2024-09-28T13:26:14.373Z,2024-09-28T13:26:18Z,4m3slt6iikaxklqd12i719rl5,M. Opondo,,,5247139049,56,Back,5247139057,213,1.99,5247139053,141,46.9,5247139051,140,45.9,5247139055,212,29.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726912493,246,1,1,23,6,6wwwud48qahpwrfxs20334qk5,1,47.5,51.2,2024-09-28T13:26:17.934Z,2024-09-28T13:26:25Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5247139629,56,Left,5247139633,141,88.1,5247139637,213,0.90,5247139635,212,32.1,5247139639,1,,5247139631,140,66.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726912499,247,1,1,23,13,6wwwud48qahpwrfxs20334qk5,0,64.4,91.4,2024-09-28T13:26:24.950Z,2024-09-28T13:26:25Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,,5247139689,56,Left,5247139697,213,5.86,5247139693,141,84.7,5247139687,155,,5247139691,140,74.1,5247139695,212,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726912503,246,61,1,23,14,ajtb177oqwawkdwbqhldmq6mx,1,25.9,6.7,2024-09-28T13:26:25.860Z,2024-09-28T15:19:24Z,15nwvne76hmc6vgtju60bl7md,J. Okore,,,5247139715,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726912551,248,1,1,23,17,6wwwud48qahpwrfxs20334qk5,1,28.6,79.3,2024-09-28T13:26:29.038Z,2024-09-28T13:26:31Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5247140099,56,Back,5247140103,141,39.1,5247140107,213,4.98,5247140101,140,35.8,5247140105,212,28.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726912575,249,1,1,23,19,6wwwud48qahpwrfxs20334qk5,1,35.8,39.1,2024-09-28T13:26:30.854Z,2024-09-28T13:26:32Z,dgcbjg2ymgi70yv1n8ugkv02c,A. Andersen,,,5247140237,212,15.7,5247140233,140,50.7,5247140239,213,0.11,5247140235,141,41.6,5247140231,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726912621,250,1,1,23,21,6wwwud48qahpwrfxs20334qk5,1,50.7,41.6,2024-09-28T13:26:32.534Z,2024-09-28T13:26:35Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5247140563,141,31.3,5247140571,213,3.72,5247140565,212,12.8,5247140559,56,Back,5247140561,140,40.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726912685,251,1,1,23,24,6wwwud48qahpwrfxs20334qk5,1,39.9,31.0,2024-09-28T13:26:35.822Z,2024-09-28T13:26:39Z,dgcbjg2ymgi70yv1n8ugkv02c,A. Andersen,,,5247140927,56,Right,5247140931,141,5.2,5247140935,212,30.3,5247140937,213,5.67,5247140929,140,63.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726912703,252,1,1,23,28,6wwwud48qahpwrfxs20334qk5,1,65.1,4.9,2024-09-28T13:26:39.702Z,2024-09-28T13:26:41Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5247141025,140,42.3,5247141029,212,24.9,5247141031,213,2.86,5247141023,56,Back,5247141027,141,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726912753,253,1,1,23,30,6wwwud48qahpwrfxs20334qk5,1,42.3,15.0,2024-09-28T13:26:41.382Z,2024-09-28T13:26:45Z,dgcbjg2ymgi70yv1n8ugkv02c,A. Andersen,,,5247141367,213,1.46,5247141363,141,57.9,5247141359,56,Back,5247141361,140,45.5,5247141365,212,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726912829,254,1,1,23,34,6wwwud48qahpwrfxs20334qk5,1,46.3,61.1,2024-09-28T13:26:45.302Z,2024-09-28T13:26:50Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5247141831,141,57.9,5247141835,213,6.11,5247141827,56,Center,5247141829,140,58.3,5247141833,212,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726912813,247,43,1,23,37,ajtb177oqwawkdwbqhldmq6mx,1,0.0,0.0,2024-09-28T13:26:49.131Z,2024-09-28T13:26:57Z,4a0jmv6qmwn01iuqp1mhnyzth,N. Thomsen,,,5247142431,144,83,5247142061,399,4bojyjyvkdgm1lss6n37q2t5g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726912837,255,4,1,23,39,6wwwud48qahpwrfxs20334qk5,1,55.8,62.0,2024-09-28T13:26:50.478Z,2024-09-28T14:04:33Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5247141887,286,,5247141883,152,,5247141885,265,,5247141881,56,Center,5247141879,13,,5247141913,233,248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726912833,248,4,1,23,39,ajtb177oqwawkdwbqhldmq6mx,0,44.2,38.0,2024-09-28T13:26:50.479Z,2024-09-28T14:04:33Z,4a0jmv6qmwn01iuqp1mhnyzth,N. Thomsen,,,5247141959,233,255,5247141909,285,,5247141901,13,,5247141905,152,,5247141903,56,Back,5247141907,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726912947,256,1,1,23,43,6wwwud48qahpwrfxs20334qk5,1,52.6,66.0,2024-09-28T13:26:54.998Z,2024-09-28T13:26:57Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5247142411,152,,5247142419,212,9.1,5247142415,140,44.0,5247142417,141,67.5,5247142409,5,,5247142413,56,Back,5247142421,213,3.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726913035,257,1,1,23,46,6wwwud48qahpwrfxs20334qk5,1,43.9,65.4,2024-09-28T13:26:57.422Z,2024-09-28T13:27:01Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5247142887,140,46.9,5247142891,212,20.2,5247142889,141,36.0,5247142885,56,Back,5247142893,213,4.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726913169,258,1,1,23,50,6wwwud48qahpwrfxs20334qk5,1,57.6,33.0,2024-09-28T13:27:01.406Z,2024-09-28T13:27:08Z,dgcbjg2ymgi70yv1n8ugkv02c,A. Andersen,,,5247143665,56,Left,5247143659,155,,5247143669,141,93.3,5247143675,1,,5247143671,212,48.2,5247143663,196,,5247143667,140,81.7,5247143673,213,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726913209,259,1,1,23,57,6wwwud48qahpwrfxs20334qk5,1,77.9,78.8,2024-09-28T13:27:08.478Z,2024-09-28T13:27:11Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,,5247143867,56,Center,5247143873,140,92.9,5247143877,141,74.4,5247143879,212,16.0,5247143885,213,6.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726913323,260,1,1,23,59,6wwwud48qahpwrfxs20334qk5,1,93.8,74.5,2024-09-28T13:27:10.806Z,2024-09-28T13:27:28Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,1.0,,5247145651,210,13,5247145653,154,,5247144407,56,Center,5247144411,141,44.3,5247144415,213,4.69,5247144403,2,,5247144413,212,20.5,5247144409,140,93.3,5247144405,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726913347,261,44,1,24,3,6wwwud48qahpwrfxs20334qk5,1,94.4,42.6,2024-09-28T13:27:14.763Z,2024-09-28T14:04:29Z,9jqox80arzpytv1b136jobhpm,A. Bøndergaard,,,5247144511,286,,5247144507,56,Center,5247144613,233,249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726913297,249,44,1,24,3,ajtb177oqwawkdwbqhldmq6mx,0,5.6,57.4,2024-09-28T13:27:14.764Z,2024-09-28T14:04:29Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5247144269,56,Back,5247144271,285,,5247144655,233,261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726913355,262,13,1,24,3,6wwwud48qahpwrfxs20334qk5,1,93.4,44.3,2024-09-28T13:27:14.822Z,2024-09-28T15:10:59Z,9jqox80arzpytv1b136jobhpm,A. Bøndergaard,,,5247145701,230,99.3,5247145045,15,,5247145703,231,50.4,5247145689,29,,5247144549,17,,5247144547,22,,5247145687,75,,5247145051,328,,5247145697,102,5247145693,55,260,5247144551,56,5247145699,103,9.7,40.2,5247145691,154,,,,,,,,,,,,,,,,,,Center
2726913547,250,5,1,24,5,ajtb177oqwawkdwbqhldmq6mx,1,-1.3,63.4,2024-09-28T13:27:16.564Z,2024-09-28T14:03:52Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5247145667,56,Back,5247145777,233,263,5247145669,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726913387,263,5,1,24,5,6wwwud48qahpwrfxs20334qk5,0,101.3,36.6,2024-09-28T13:27:16.564Z,2024-09-28T14:03:53Z,9jqox80arzpytv1b136jobhpm,A. Bøndergaard,,,5247145805,233,250,5247144803,56,Center,5247144805,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726913651,251,1,1,24,18,ajtb177oqwawkdwbqhldmq6mx,1,4.2,59.9,2024-09-28T13:27:30.260Z,2024-09-28T13:27:33Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5247146233,213,4.47,5247146225,56,Back,5247146229,141,47.5,5247146237,237,,5247146231,212,8.7,5247146223,124,,5247146227,140,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726913745,252,1,1,24,22,ajtb177oqwawkdwbqhldmq6mx,1,2.2,47.5,2024-09-28T13:27:33.644Z,2024-09-28T13:27:39Z,9y3vs6l0mjj38z0kw062jlh3p,A. Vaporakis,,,5247146735,141,71.8,5247146739,213,1.26,5247146731,56,Back,5247146733,140,7.3,5247146737,212,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726913773,253,1,1,24,28,ajtb177oqwawkdwbqhldmq6mx,1,13.2,79.4,2024-09-28T13:27:39.460Z,2024-09-28T13:27:41Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5247146901,212,25.0,5247146903,213,6.16,5247146897,140,36.8,5247146899,141,74.8,5247146895,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726913777,254,1,1,24,30,ajtb177oqwawkdwbqhldmq6mx,1,36.8,74.8,2024-09-28T13:27:41.468Z,2024-09-28T13:27:44Z,4a0jmv6qmwn01iuqp1mhnyzth,N. Thomsen,,,5247146913,56,Back,5247146917,141,86.0,5247146919,212,7.6,5247146915,140,36.8,5247146921,213,1.57,5247146951,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726913867,255,1,1,24,33,ajtb177oqwawkdwbqhldmq6mx,1,36.1,85.7,2024-09-28T13:27:44.603Z,2024-09-28T13:27:47Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5247147469,56,Back,5247147475,212,20.9,5247147471,140,26.8,5247147477,213,4.23,5247147473,141,58.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726914025,256,1,1,24,35,ajtb177oqwawkdwbqhldmq6mx,1,24.5,60.9,2024-09-28T13:27:46.883Z,2024-09-28T13:28:21Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5247148291,140,24.1,5247148295,212,14.8,5247148293,141,39.1,5247148297,213,4.68,5247148289,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726914079,257,1,1,24,43,ajtb177oqwawkdwbqhldmq6mx,1,29.5,26.5,2024-09-28T13:27:55.196Z,2024-09-28T13:27:58Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5247148565,56,Center,5247148569,141,27.6,5247148571,212,22.9,5247148573,213,0.03,5247148567,140,51.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726914129,258,1,1,24,47,ajtb177oqwawkdwbqhldmq6mx,1,51.3,27.4,2024-09-28T13:27:58.684Z,2024-09-28T13:28:01Z,egnjbmbxkceiygmp2jty4b47o,O. Jakobsen,,,5247148841,140,75.2,5247148845,212,28.6,5247148839,56,Right,5247148843,141,7.3,5247148847,213,5.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726914167,259,1,1,24,50,ajtb177oqwawkdwbqhldmq6mx,0,75.2,7.3,2024-09-28T13:28:01.660Z,2024-09-28T13:28:04Z,15nwvne76hmc6vgtju60bl7md,J. Okore,,,5247149077,212,7.1,5247149073,140,80.6,5247149079,213,0.64,5247149071,56,Right,5247149075,141,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726914171,265,61,1,24,53,6wwwud48qahpwrfxs20334qk5,1,19.3,95.4,2024-09-28T13:28:04.303Z,2024-09-28T13:28:32Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5247149087,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726914245,260,1,1,24,54,ajtb177oqwawkdwbqhldmq6mx,0,92.3,17.6,2024-09-28T13:28:06.244Z,2024-09-28T13:28:09Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5247149487,56,Center,5247149491,141,67.5,5247149495,213,1.48,5247149483,2,,5247149493,212,34.1,5247149489,140,95.1,5247149485,155,,5247149497,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726914295,266,12,1,24,59,6wwwud48qahpwrfxs20334qk5,1,3.1,39.4,2024-09-28T13:28:10.904Z,2024-09-28T13:28:13Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5247149749,56,Back,5247149757,212,5.6,5247149795,167,,5247149755,141,34.2,5247149759,213,3.83,5247149751,140,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726914271,261,6,1,24,59,ajtb177oqwawkdwbqhldmq6mx,1,98.8,66.4,2024-09-28T13:28:11.220Z,2024-09-28T14:04:06Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5247149717,56,Center,5247149719,73,,5247149835,233,267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726914297,267,6,1,24,59,6wwwud48qahpwrfxs20334qk5,0,1.2,33.6,2024-09-28T13:28:11.220Z,2024-09-28T14:04:06Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5247149813,56,Back,5247149867,233,261,5247149815,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726914819,262,1,1,25,40,ajtb177oqwawkdwbqhldmq6mx,0,99.5,99.5,2024-09-28T13:28:51.373Z,2024-09-28T13:28:55Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5247152661,213,4.57,5247152651,223,,5247152659,212,33.6,5247152647,6,,5247152655,140,94.8,5247152653,56,Center,5247152663,1,,5247152657,141,50.6,5247152645,2,5247152649,155,,5247152883,233,,,,,,,,,,,,,,,,,,,,,,,,268
2726914845,268,41,1,25,42,6wwwud48qahpwrfxs20334qk5,0,2.6,47.0,2024-09-28T13:28:53.671Z,2024-09-28T13:28:55Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5247152845,140,3.6,5247152849,212,17.4,5247152887,233,262,5247152851,213,1.51,5247152847,141,72.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726914881,263,1,1,25,45,ajtb177oqwawkdwbqhldmq6mx,1,95.5,27.3,2024-09-28T13:28:56.892Z,2024-09-28T13:28:58Z,4a0jmv6qmwn01iuqp1mhnyzth,N. Thomsen,,,5247153039,56,Right,5247153041,140,90.1,5247153045,212,8.9,5247153037,3,,5247153047,213,4.02,5247153043,141,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
